drug_name,drugbank_id,atc_code,atc_level_3,atc_level_4,is_cardiovascular,degree_centrality,weighted_degree,betweenness_centrality,pri_score,contraindicated_count,major_count,moderate_count,minor_count
salmeterol,DB00938,"['R03AK06', 'R03AK12', 'R03AC12']",['R0,['R03,False,0.06399258057036865,0.10314700512909676,0.000265325021382437,0.2619409638595107,147,129,0,0
bromocriptine,DB01200,"['N04BC01', 'G02CB01']",['N0,['N04,False,0.06236958033851148,0.10101712596713901,0.00013745391057480162,0.2619101537684087,147,122,0,0
famphur,DB11408,[],[],[],False,0.014607002086714584,0.027384160653742502,0.0,0.2618669987178014,63,0,0,0
phosmet,DB11448,[],[],[],False,0.014607002086714584,0.027384160653742502,0.0,0.2618669987178014,63,0,0,0
temefos,DB12231,[],[],[],False,0.014607002086714584,0.027384160653742502,0.0,0.2618669987178014,63,0,0,0
farnesyl diphosphate,DB07780,[],[],[],False,0.014607002086714584,0.027384160653742502,0.0,0.2618669987178014,63,0,0,0
alcaftadine,DB06766,['S01GX11'],['S0,['S01,False,0.014607002086714584,0.027384160653742502,0.0,0.2618669987178014,63,0,0,0
tandutinib,DB05465,[],[],[],False,0.014607002086714584,0.027384160653742502,0.0,0.2618669987178014,63,0,0,0
farnesyl thiopyrophosphate,DB04695,[],[],[],False,0.014607002086714584,0.027384160653742502,0.0,0.2618669987178014,63,0,0,0
histrelin,DB06788,['L02AE05'],['L0,['L02,False,0.014607002086714584,0.027384160653742502,0.0,0.2618669987178014,63,0,0,0
piromidic acid,DB13744,['J01MB03'],['J0,['J01,False,0.014607002086714584,0.027384160653742502,0.0,0.2618669987178014,63,0,0,0
padeliporfin,DB15575,['L01XD07'],['L0,['L01,False,0.018084859726408532,0.03351299660958011,0.00023247191956975792,0.2617369929137747,75,3,0,0
emicizumab,DB13923,['B02BX06'],['B0,['B02,False,0.014375144910734987,0.02694949143701643,2.5082360235128146e-05,0.2616836501308357,62,0,0,0
eftrenonacog alfa,DB11608,[],[],[],False,0.014375144910734987,0.02694949143701643,2.5082360235128146e-05,0.2616836501308357,62,0,0,0
amifampridine,DB11640,['N07XX05'],['N0,['N07,False,0.015766287966612568,0.02942710597235504,5.329116883296948e-07,0.2616668691892267,67,1,0,0
sertraline,DB01104,['N06AB06'],['N0,['N06,False,0.05124043589149084,0.08562983569503607,0.0006640339889970721,0.26148254521221465,141,80,0,0
cefamandole nafate,DB14725,[],[],[],False,0.01553443079063297,0.028992436755628966,2.651745863106869e-05,0.2614672392309985,66,1,0,0
cefixime,DB00671,"['J01DD08', 'J01RA16', 'J01RA15']",['J0,['J01,False,0.01553443079063297,0.028992436755628966,2.651745863106869e-05,0.2614672392309985,66,1,0,0
loperamide,DB00836,"['A07DA53', 'A07DA03']",['A0,['A07,False,0.04590772084396012,0.07797965748065722,4.7215485738200416e-05,0.26139542206748634,136,62,0,0
proscillaridin,DB13307,"['C01AB51', 'C01AB01']",['C0,['C01,True,0.08462786923255275,0.1276188820307746,0.004179712980585301,0.26137446492444655,127,238,0,0
olive oil,DB09567,[],[],[],False,0.013911430558775794,0.026080153003564286,0.00016900577053354345,0.26133570469486994,60,0,0,0
soybean oil,DB09422,[],[],[],False,0.013911430558775794,0.026080153003564286,0.00016900577053354345,0.26133570469486994,60,0,0,0
cefroxadine,DB11367,['J01DB11'],['J0,['J01,False,0.03895200556457222,0.0675475962792315,0.00025227260032748645,0.261302734794978,126,42,0,0
perindoprilat,DB14213,[],[],[],False,0.05842800834685834,0.09545335999304529,0.0003160485571946917,0.26116336265320994,146,105,0,1
leuprolide,DB00007,"['L02AE51', 'L02AE02']",['L0,['L02,False,0.04474843496406214,0.07619751369208033,6.748859776049288e-05,0.26113239942829536,134,59,0,0
terlipressin,DB02638,['H01BA04'],['H0,['H01,False,0.015070716438673777,0.028123098322176823,2.762992501713253e-07,0.26105081771232536,64,1,0,0
levocabastine,DB01106,"['R01AC02', 'S01GX02']",['R0,['R01,False,0.015070716438673777,0.028123098322176823,6.6031043724611604e-09,0.2610507637730962,64,1,0,0
diamorphine,DB01452,['N07BC06'],['N0,['N07,False,0.017389288198469743,0.03220898895940189,7.549997398959508e-06,0.2610115287369178,72,3,0,0
"antihemophilic factor, human recombinant",DB00025,['B02BD02'],['B0,['B02,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
vatreptacog alfa,DB12409,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
beroctocog alfa,DB14473,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
coagulation factor ix (recombinant),DB00100,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
anti-inhibitor coagulant complex,DB13151,['B02BD03'],['B0,['B02,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
rusalatide acetate,DB11668,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
factor xiii (human),DB12909,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
fibrinogen human,DB09222,['B02BB01'],['B0,['B02,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
coagulation factor viia recombinant human,DB00036,['B02BD08'],['B0,['B02,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
collagenase clostridium histolyticum,DB00048,"['D03BA02', 'M09AB02', 'D03BA52']",['D0,['D03,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
turoctocog alfa,DB09109,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
moroctocog alfa,DB13999,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
formic acid,DB01942,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
antihemophilic factor human,DB13192,['B02BD02'],['B0,['B02,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
sugammadex,DB06206,['V03AB35'],['V0,['V03,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
trenonacog alfa,DB13201,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
pantothenic acid,DB01783,"['D03AX04', 'A11HA31']",['D0,['D03,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
andexanet alfa,DB14562,['V03AB38'],['V0,['V03,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
susoctocog alfa,DB11606,['B02BD14'],['B0,['B02,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
turoctocog alfa pegol,DB14738,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
etranacogene dezaparvovec,DB16791,['B02BD16'],['B0,['B02,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
fidanacogene elaparvovec,DB16783,['B02BD17'],['B0,['B02,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
platelet activating factor,DB02261,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
von willebrand factor human,DB13133,"['B02BD06', 'B02BD10']",['B0,['B02,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
catridecacog,DB09310,['B02BD11'],['B0,['B02,False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
factor ix complex (human),DB11330,[],[],[],False,0.0134477162068166,0.025210814570112143,0.0,0.2609251734227378,58,0,0,0
cyproheptadine,DB00434,['R06AX02'],['R0,['R06,False,0.031532575933225136,0.055854994349300184,2.1181076029322814e-05,0.2608571137974198,111,25,0,0
mitoxantrone,DB01204,['L01DB07'],['L0,['L01,False,0.027359146765592396,0.04907415456837347,0.0001692962425766362,0.2607908075646627,101,17,0,0
meptazinol,DB13478,['N02AX05'],['N0,['N02,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
nicomorphine,DB13454,['N02AA04'],['N0,['N02,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
butorphanol,DB00611,['N02AF01'],['N0,['N02,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
lofentanil,DB09174,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
nalbuphine,DB00844,['N02AF02'],['N0,['N02,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
normethadone,DB11609,['R05DA06'],['R0,['R05,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
"carfentanil, c-11",DB15360,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
levorphanol,DB00854,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
pentazocine,DB00652,"['N02AD51', 'N02AD01']",['N0,['N02,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
dihydroetorphine,DB01450,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
dpdpe,DB08861,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
etorphine,DB01497,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
methadyl acetate,DB01433,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
phenoperidine,DB13605,['N01AH04'],['N0,['N01,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
phenazocine,DB13606,['N02AD02'],['N0,['N02,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
dezocine,DB01209,['N02AX03'],['N0,['N02,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
piritramide,DB12492,['N02AC03'],['N0,['N02,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
tilidine,DB13787,"['N02AX51', 'N02AX01']",['N0,['N02,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
dextromoramide,DB01529,['N02AC01'],['N0,['N02,False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
carfentanil,DB01535,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
desomorphine,DB01531,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
dihydromorphine,DB01565,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
alphacetylmethadol,DB01555,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
alphaprodine,DB13160,[],[],[],False,0.017157431022490146,0.031774319742675826,7.089081191700394e-06,0.26078253095412307,71,3,0,0
potassium bitartrate,DB11107,[],[],[],False,0.03663343380477626,0.0638529079370599,6.562279301294386e-06,0.2607522521489318,121,37,0,0
prothrombin,DB11311,[],[],[],False,0.013215859030837005,0.024776145353386073,0.0,0.2607368083637251,57,0,0,0
coagulation factor vii human,DB13150,"['B02BD01', 'B02BD05']",['B0,['B02,False,0.013215859030837005,0.024776145353386073,0.0,0.2607368083637251,57,0,0,0
coagulation factor ix human,DB13152,"['B02BD04', 'B02BD01']",['B0,['B02,False,0.013215859030837005,0.024776145353386073,0.0,0.2607368083637251,57,0,0,0
coagulation factor x human,DB13148,['B02BD13'],['B0,['B02,False,0.013215859030837005,0.024776145353386073,0.0,0.2607368083637251,57,0,0,0
desmoteplase,DB04925,[],[],[],False,0.02225828889404127,0.040554637920542466,1.3943653602964677e-05,0.26070250233039366,87,9,0,0
granisetron,DB00889,['A04AA02'],['A0,['A04,False,0.02295386042198006,0.04172824480570286,1.9857184492765134e-05,0.2606851524083469,89,10,0,0
tositumomab,DB00081,['V10XA53'],['V1,['V10,False,0.04335729190818456,0.07398070068677737,0.0004666564018328027,0.2606669714153176,131,56,0,0
perflutren,DB00556,[],[],[],False,0.014607002086714584,0.02725375988872468,0.0,0.26063740229781984,62,1,0,0
alaproclate,DB13233,['N06AB07'],['N0,['N06,False,0.03269186181312311,0.057637138137877075,0.00024920152621117533,0.2606203301786095,113,28,0,0
lenabasum,DB12193,[],[],[],False,0.012984001854857407,0.02434147613666,2.081074024569119e-06,0.2605488595195173,56,0,0,0
ibipinabant,DB12649,[],[],[],False,0.012984001854857407,0.02434147613666,2.081074024569119e-06,0.2605488595195173,56,0,0,0
surinabant,DB13070,[],[],[],False,0.012984001854857407,0.02434147613666,2.081074024569119e-06,0.2605488595195173,56,0,0,0
gw842166,DB11903,[],[],[],False,0.012984001854857407,0.02434147613666,2.081074024569119e-06,0.2605488595195173,56,0,0,0
palmidrol,DB14043,[],[],[],False,0.012984001854857407,0.02434147613666,2.081074024569119e-06,0.2605488595195173,56,0,0,0
slv319,DB05077,[],[],[],False,0.012984001854857407,0.02434147613666,2.081074024569119e-06,0.2605488595195173,56,0,0,0
pilsicainide,DB12712,[],[],[],False,0.0271272895896128,0.048639485351647395,1.5555764584893197e-05,0.2604793432583785,100,17,0,0
etrasimod,DB14766,['L04AE05'],['L0,['L04,False,0.03756086250869464,0.06520038250891072,0.00011929750800014639,0.2604556713629284,122,40,0,0
sr-123781a,DB05361,[],[],[],False,0.022026431718061675,0.04011996870381639,1.2558577950369582e-05,0.26043984709835566,86,9,0,0
antithrombin alfa,DB11166,[],[],[],False,0.022026431718061675,0.04011996870381639,1.2558577950369582e-05,0.26043984709835566,86,9,0,0
astaxanthin,DB06543,[],[],[],False,0.022026431718061675,0.04011996870381639,1.2558577950369582e-05,0.26043984709835566,86,9,0,0
edetic acid,DB00974,[],[],[],False,0.022026431718061675,0.04011996870381639,1.2558577950369582e-05,0.26043984709835566,86,9,0,0
idraparinux,DB06406,[],[],[],False,0.022026431718061675,0.04011996870381639,1.2558577950369582e-05,0.26043984709835566,86,9,0,0
darexaban,DB12289,[],[],[],False,0.022026431718061675,0.04011996870381639,1.2558577950369582e-05,0.26043984709835566,86,9,0,0
gabexate,DB12831,[],[],[],False,0.022026431718061675,0.04011996870381639,1.2558577950369582e-05,0.26043984709835566,86,9,0,0
dabigatran,DB14726,[],[],[],False,0.022026431718061675,0.04011996870381639,1.2558577950369582e-05,0.26043984709835566,86,9,0,0
monteplase,DB12726,[],[],[],False,0.022026431718061675,0.04011996870381639,1.2558577950369582e-05,0.26043984709835566,86,9,0,0
otamixaban,DB06635,[],[],[],False,0.022026431718061675,0.04011996870381639,1.2558577950369582e-05,0.26043984709835566,86,9,0,0
letaxaban,DB11984,[],[],[],False,0.022026431718061675,0.04011996870381639,1.2558577950369582e-05,0.26043984709835566,86,9,0,0
zinc citrate,DB11154,['C05AX04'],['C0,['C05,True,0.014375144910734987,0.02681909067199861,0.0,0.2604298360099285,61,1,0,0
zinc chloride,DB14533,"['C05AX04', 'B05XA12']",['C0,['C05,True,0.014375144910734987,0.02681909067199861,0.0,0.2604298360099285,61,1,0,0
zinc acetate,DB14487,"['C05AX04', 'A16AX05']",['C0,['C05,True,0.014375144910734987,0.02681909067199861,0.0,0.2604298360099285,61,1,0,0
zinc oxide,DB09321,['C05AX04'],['C0,['C05,True,0.014375144910734987,0.02681909067199861,0.0,0.2604298360099285,61,1,0,0
zinc gluconate,DB11248,"['C05AX04', 'A12CB02']",['C0,['C05,True,0.014375144910734987,0.02681909067199861,0.0,0.2604298360099285,61,1,0,0
zinc sulfate,DB09322,"['C05AX04', 'A12CB01', 'B05XA18']",['C0,['C05,True,0.014375144910734987,0.02681909067199861,0.0,0.2604298360099285,61,1,0,0
"zinc sulfate, unspecified form",DB14548,['C05AX04'],['C0,['C05,True,0.014375144910734987,0.02681909067199861,0.0,0.2604298360099285,61,1,0,0
zinc,DB01593,['C05AX04'],['C0,['C05,True,0.014375144910734987,0.02681909067199861,0.0,0.2604298360099285,61,1,0,0
potassium perchlorate,DB09418,['H03BC01'],['H0,['H03,False,0.060514722930674704,0.0979309745283839,0.0005561058088979018,0.26042379195411286,142,119,0,0
propofol,DB00818,['N01AX10'],['N0,['N01,False,0.06793415256202179,0.10753716421803008,0.0003260620211595042,0.26040204998079486,141,152,0,0
atomoxetine,DB00289,['N06BA09'],['N0,['N06,False,0.06422443774634826,0.1027992697557159,0.00011689856345808858,0.26036692350559637,142,135,0,0
mosunetuzumab,DB15434,['L01FX25'],['L0,['L01,False,0.0268954324136332,0.04820481613492132,0.00018952871659396522,0.2602318293768587,99,17,0,0
protein s human,DB13149,[],[],[],False,0.021794574542082078,0.03968529948709033,1.2558577950369582e-05,0.2601758941334079,85,9,0,0
levobetaxolol,DB09351,[],[],[],False,0.046835149547878506,0.07893592975745457,2.8038440979845096e-05,0.2601476492499267,134,68,0,0
trichloroethylene,DB13323,['N01AB05'],['N0,['N01,False,0.04590772084396012,0.07758845518560376,1.2744684388846036e-05,0.2601348035823368,133,65,0,0
albuterol,DB01001,"['R03AK04', 'R03AK15', 'R03AC02', 'R03CC02', 'R03AK13', 'R03AL02']",['R0,['R03,False,0.06468815209830744,0.10327740589411458,0.0001349097026888069,0.2600854675398006,141,138,0,0
bedaquiline,DB08903,['J04AK05'],['J0,['J04,False,0.020171574310224902,0.036903416500043466,7.022595054808411e-06,0.2600808402879595,80,7,0,0
pregabalin,DB00230,['N02BF02'],['N0,['N02,False,0.05216786459540923,0.08645570720681561,0.0003119961530639512,0.2600410775415098,138,87,0,0
arformoterol,DB01274,[],[],[],False,0.06978900996985857,0.10971051030166043,0.00018322493881429836,0.2600316020657423,139,162,0,0
bimatoprost,DB00905,['S01EE03'],['S0,['S01,False,0.06213772316253188,0.09993045292532383,9.117583618153773e-05,0.259990757059347,143,124,0,1
sodium citrate,DB09154,['B05CB02'],['B0,['B05,False,0.02295386042198006,0.04159784404068504,0.00011115112102403966,0.259906715208572,88,11,0,0
sorafenib,DB00398,['L01EX02'],['L0,['L01,False,0.06445629492232785,0.10284273667738851,0.0008487751775472379,0.2599064339419698,140,138,0,0
chloroprocaine,DB01161,"['S01HA08', 'N01BA04']",['S0,['S01,False,0.019939717134245305,0.03646874728331739,0.00021539443333506623,0.25986398119243287,79,7,0,0
cilazaprilat,DB15565,[],[],[],False,0.013679573382796198,0.025515083021820394,3.920073545744861e-06,0.2598040158262763,58,1,0,0
carboplatin,DB00958,['L01XA02'],['L0,['L01,False,0.042661720380245766,0.07267669303659915,0.00033316340892173283,0.2597089837313038,128,56,0,0
terbutaline,DB00871,"['R03CC53', 'R03CC03', 'R03AC03']",['R0,['R03,False,0.06468815209830744,0.10301660436407893,0.00013374546924945795,0.2594693598254999,139,140,0,0
brofaromine,DB13876,[],[],[],False,0.06028286575469511,0.09723550378162218,0.0006298948991053873,0.25946350039913535,139,121,0,0
taurochenodeoxycholic acid,DB08833,[],[],[],False,0.023185717597959656,0.04190211249239329,0.0003262662328368412,0.2594323163937753,88,12,0,0
racephedrine,DB14752,[],[],[],False,0.011592858798979828,0.021733460836303575,0.0,0.25941825295063603,50,0,0,0
"4-bromo-2,5-dimethoxyphenethylamine",DB01537,[],[],[],False,0.011592858798979828,0.021733460836303575,0.0,0.25941825295063603,50,0,0,0
amidephrine,DB16623,[],[],[],False,0.011592858798979828,0.021733460836303575,0.0,0.25941825295063603,50,0,0,0
propylhexedrine,DB06714,[],[],[],False,0.011592858798979828,0.021733460836303575,0.0,0.25941825295063603,50,0,0,0
pentamidine,DB00738,['P01CX01'],['P0,['P01,False,0.059819151402735915,0.09662696687820568,6.260733703392462e-05,0.25936237612573854,139,119,0,0
