drug_id,disease_id,relationship_type,source,match_type,match_value
DB01191,MESH:D008944,marker/mechanism,CTD,cas_number,3239-44-9
DB01191,MESH:D009765,therapeutic,CTD,cas_number,3239-44-9
DB01191,MESH:D009771,marker/mechanism,CTD,cas_number,3239-44-9
DB01191,MESH:D016584,marker/mechanism,CTD,cas_number,3239-44-9
DB01191,MESH:D010259,marker/mechanism,CTD,cas_number,3239-44-9
DB01191,MESH:D011605,marker/mechanism,CTD,cas_number,3239-44-9
DB01191,MESH:D011665,marker/mechanism,CTD,cas_number,3239-44-9
DB01191,MESH:D012595,marker/mechanism,CTD,cas_number,3239-44-9
DB01191,MESH:D007319,marker/mechanism,CTD,cas_number,3239-44-9
DB01191,MESH:D014262,marker/mechanism,CTD,cas_number,3239-44-9
DB04856,MESH:D043183,therapeutic,CTD,cas_number,119817-90-2
DB00633,MESH:D055371,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D001049,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D001145,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D001919,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D056486,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D003072,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D003128,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D003693,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D003693,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D003866,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D062787,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D004487,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D006261,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D006323,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D006327,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D006930,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D006973,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D007022,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D008107,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D008133,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D008569,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D009127,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D009203,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D017202,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D009207,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D020258,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D010146,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D011183,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D011183,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D010149,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D011595,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D011654,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D012128,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D012131,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D012640,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D020182,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D013375,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D013375,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D019462,marker/mechanism,CTD,cas_number,113775-47-6
DB00633,MESH:D013610,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D000068099,therapeutic,CTD,cas_number,113775-47-6
DB00633,MESH:D020301,therapeutic,CTD,cas_number,113775-47-6
DB09357,MESH:D050197,marker/mechanism,CTD,drug_name,dexpanthenol
DB09357,MESH:D002057,therapeutic,CTD,drug_name,dexpanthenol
DB00380,MESH:D066126,therapeutic,CTD,drug_name,Dexrazoxane
DB00380,MESH:D004487,therapeutic,CTD,drug_name,Dexrazoxane
DB00380,MESH:D006333,therapeutic,CTD,drug_name,Dexrazoxane
DB00380,MESH:D006335,therapeutic,CTD,drug_name,Dexrazoxane
DB00380,MESH:D006470,therapeutic,CTD,drug_name,Dexrazoxane
DB00380,MESH:D013733,marker/mechanism,CTD,drug_name,Dexrazoxane
DB00380,MESH:D001745,therapeutic,CTD,drug_name,Dexrazoxane
DB00380,MESH:D018487,therapeutic,CTD,drug_name,Dexrazoxane
DB09255,MESH:D058186,marker/mechanism,CTD,cas_number,9004-54-0
DB09255,MESH:D000707,marker/mechanism,CTD,cas_number,9004-54-0
DB09255,MESH:D001157,therapeutic,CTD,cas_number,9004-54-0
DB09255,MESH:D003093,therapeutic,CTD,cas_number,9004-54-0
DB09255,MESH:D004487,marker/mechanism,CTD,cas_number,9004-54-0
DB09255,MESH:D007022,therapeutic,CTD,cas_number,9004-54-0
DB09255,MESH:D007249,marker/mechanism,CTD,cas_number,9004-54-0
DB09255,MESH:D007431,therapeutic,CTD,cas_number,9004-54-0
DB09255,MESH:D007511,therapeutic,CTD,cas_number,9004-54-0
DB09255,MESH:D007674,marker/mechanism,CTD,cas_number,9004-54-0
DB09255,MESH:D009203,marker/mechanism,CTD,cas_number,9004-54-0
DB09255,MESH:D009401,marker/mechanism,CTD,cas_number,9004-54-0
DB09255,MESH:D016471,therapeutic,CTD,cas_number,9004-54-0
DB09255,MESH:D011183,therapeutic,CTD,cas_number,9004-54-0
DB09255,MESH:D015356,therapeutic,CTD,cas_number,9004-54-0
DB09255,MESH:D012480,therapeutic,CTD,cas_number,9004-54-0
DB09255,MESH:D013927,therapeutic,CTD,cas_number,9004-54-0
DB09255,MESH:D020246,therapeutic,CTD,cas_number,9004-54-0
DB01576,MESH:D015746,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D000647,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D019969,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D019969,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D000855,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D001008,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D001259,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D001289,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D001289,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D056912,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D001714,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D001919,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D009202,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D018376,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D002318,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D002375,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D002375,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D002385,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D002389,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D056486,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D002653,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D019970,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D019970,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D003072,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D019955,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D003866,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D003866,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D004195,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D007174,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D004244,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D004409,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D020820,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D004421,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D004827,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D005124,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D001068,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D005313,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D005315,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D005334,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D006212,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D006261,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D006330,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D006331,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D006948,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D006973,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D018476,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D007035,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D007859,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D053609,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D000087122,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D001523,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D009041,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D009069,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D009128,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D009139,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D015878,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D009207,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D009290,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D009410,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D019954,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D019636,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D009497,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D009771,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D009771,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D010259,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D010468,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D016491,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D010554,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D011605,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D011618,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D011928,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D012559,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D012640,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D012892,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D007319,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D007319,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D012893,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D019956,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D019966,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D013375,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D013981,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D013981,therapeutic,CTD,cas_number,51-64-9
DB01576,MESH:D005879,marker/mechanism,CTD,cas_number,51-64-9
DB01576,MESH:D015431,marker/mechanism,CTD,cas_number,51-64-9
DB00514,MESH:D000015,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D019969,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D001249,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D001259,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D050197,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D001289,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D001714,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D001919,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D002375,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D002375,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D056486,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D056486,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D002653,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D002779,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D003072,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D003128,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D003221,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D003371,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D019465,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D003693,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D003929,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D003967,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D006970,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D004244,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D064420,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D004409,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D004421,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D004487,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D020964,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D005119,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D005494,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D006212,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D006261,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D006317,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D006930,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D020158,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D006967,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D053609,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D008141,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D001523,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D019964,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D009103,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D009140,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D009207,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D009422,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D009422,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D019954,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D009497,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D010146,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D010259,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D011041,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D020250,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D010149,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D011605,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D011618,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D015427,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D012128,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D012148,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D012640,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D012640,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D020230,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D007319,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D012893,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D013064,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D019966,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D013375,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D013375,therapeutic,CTD,cas_number,125-71-3
DB00514,MESH:D014202,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D014786,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D014806,marker/mechanism,CTD,cas_number,125-71-3
DB00514,MESH:D014839,marker/mechanism,CTD,cas_number,125-71-3
DB01529,MESH:D001927,marker/mechanism,CTD,cas_number,357-56-2
DB01529,MESH:D002375,marker/mechanism,CTD,cas_number,357-56-2
DB01529,MESH:D009436,marker/mechanism,CTD,cas_number,357-56-2
DB00647,MESH:D058186,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D000743,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D000855,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D001145,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D001281,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D001919,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D002037,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D003128,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D003638,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D062787,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D064420,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D005355,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D006331,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D006461,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D009135,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D009325,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D009395,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D009422,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D009846,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D009896,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D010146,therapeutic,CTD,cas_number,469-62-5
DB00647,MESH:D010198,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D010211,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D011141,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D010149,therapeutic,CTD,cas_number,469-62-5
DB00647,MESH:D051437,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D012148,therapeutic,CTD,cas_number,469-62-5
DB00647,MESH:D055009,therapeutic,CTD,cas_number,469-62-5
DB00647,MESH:D019966,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D013375,marker/mechanism,CTD,cas_number,469-62-5
DB00647,MESH:D013375,therapeutic,CTD,cas_number,469-62-5
DB00647,MESH:D005879,therapeutic,CTD,cas_number,469-62-5
DB11994,MESH:D058186,therapeutic,CTD,drug_name,diacerein
DB11994,MESH:D056486,therapeutic,CTD,drug_name,diacerein
DB11994,MESH:D003875,marker/mechanism,CTD,drug_name,diacerein
DB11994,MESH:D006943,therapeutic,CTD,drug_name,diacerein
DB11994,MESH:D010003,therapeutic,CTD,drug_name,diacerein
DB11994,MESH:D010212,therapeutic,CTD,drug_name,diacerein
DB11994,MESH:D011085,therapeutic,CTD,drug_name,diacerein
DB11994,MESH:D011230,therapeutic,CTD,drug_name,diacerein
DB11994,MESH:D012878,therapeutic,CTD,drug_name,diacerein
DB11994,MESH:D013276,therapeutic,CTD,drug_name,diacerein
DB11994,MESH:D014581,marker/mechanism,CTD,drug_name,diacerein
DB11994,MESH:D015430,therapeutic,CTD,drug_name,diacerein
DB12873,MESH:D003967,marker/mechanism,CTD,cas_number,23261-20-3
DB12873,MESH:D007010,marker/mechanism,CTD,cas_number,23261-20-3
DB00271,MESH:D015746,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D058186,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D000419,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D000707,therapeutic,CTD,cas_number,117-96-4
DB00271,MESH:D000787,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D054537,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D001919,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D001986,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D004195,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D004244,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D004342,therapeutic,CTD,cas_number,117-96-4
DB00271,MESH:D064420,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D004417,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D004890,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D005076,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D005158,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D005198,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D006261,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D006327,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D006470,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D007022,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D007673,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D007674,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D007683,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D008133,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D009133,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D009325,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D009846,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D010146,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D010309,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D011507,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D011537,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D011654,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D051437,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D012640,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D013923,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D013927,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D014581,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D014693,marker/mechanism,CTD,cas_number,117-96-4
DB00271,MESH:D014839,marker/mechanism,CTD,cas_number,117-96-4
DB00829,MESH:D000038,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D054058,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D000379,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D000379,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D017109,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D000430,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D020270,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D000647,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D020324,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D000648,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D000787,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D000855,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D001008,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D001008,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D001049,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D001145,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D001146,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D001259,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D001259,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D001264,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D054537,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D001480,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D001714,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D001919,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D001927,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D001929,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D001930,therapeutic,CTD,cas_number,439-14-5
DB00829,MESH:D002194,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D002286,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D002295,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D009202,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D002349,marker/mechanism,CTD,cas_number,439-14-5
DB00829,MESH:D002375,marker/mechanism,CTD,cas_number,439-14-5
