drug_id,category_name,source
DB00385,Naphthacenes,DrugBank
DB00385,Topoisomerase II Inhibitors,DrugBank
DB00385,Topoisomerase Inhibitors,DrugBank
DB00387,Agents producing tachycardia,DrugBank
DB00387,Anti-Dyskinesia Agents,DrugBank
DB00387,Anti-Parkinson Drugs,DrugBank
DB00387,Anticholinergic Agents,DrugBank
DB00387,Central Nervous System Agents,DrugBank
DB00387,Cholinergic Agents,DrugBank
DB00387,Muscarinic Antagonists,DrugBank
DB00387,Nervous System,DrugBank
DB00387,Neurotransmitter Agents,DrugBank
DB00387,Pyrrolidines,DrugBank
DB00387,Tertiary Amines,DrugBank
DB00388,Adrenergic Agents,DrugBank
DB00388,Adrenergic Agonists,DrugBank
DB00388,Adrenergic alpha-1 Receptor Agonists,DrugBank
DB00388,Adrenergic alpha-Agonists,DrugBank
DB00388,Adrenergic and Dopaminergic Agents,DrugBank
DB00388,Agents for Treatment of Hemorrhoids and Anal Fissures for Topical Use,DrugBank
DB00388,Agents producing tachycardia,DrugBank
DB00388,Agents that produce hypertension,DrugBank
DB00388,Alcohols,DrugBank
DB00388,Amines,DrugBank
DB00388,Amino Alcohols,DrugBank
DB00388,Autonomic Agents,DrugBank
DB00388,Cardiac Stimulants Excl. Cardiac Glycosides,DrugBank
DB00388,Cardiac Therapy,DrugBank
DB00388,Cardiotonic Agents,DrugBank
DB00388,Cardiovascular Agents,DrugBank
DB00388,"Compounds used in a research, industrial, or household setting",DrugBank
DB00388,Cytochrome P-450 CYP1A2 Inducers,DrugBank
DB00388,Cytochrome P-450 CYP1A2 Inducers (strength unknown),DrugBank
DB00388,Cytochrome P-450 Enzyme Inducers,DrugBank
DB00388,Decongestants and Antiallergics,DrugBank
DB00388,Ethanolamines,DrugBank
DB00388,Monoamine Oxidase A Substrates,DrugBank
DB00388,Mydriatics,DrugBank
DB00388,Mydriatics and Cycloplegics,DrugBank
DB00388,Nasal Decongestants,DrugBank
DB00388,Nasal Decongestants for Systemic Use,DrugBank
DB00388,Nasal Preparations,DrugBank
DB00388,Neurotransmitter Agents,DrugBank
DB00388,Ophthalmologicals,DrugBank
DB00388,Peripheral Nervous System Agents,DrugBank
DB00388,Protective Agents,DrugBank
DB00388,Respiratory System Agents,DrugBank
DB00388,Sensory Organs,DrugBank
DB00388,Sympathomimetic (Adrenergic) Agents,DrugBank
DB00388,Sympathomimetics,DrugBank
DB00388,Sympathomimetics Excl. Antiglaucoma Preparations,DrugBank
DB00388,Sympathomimetics Used as Decongestants,DrugBank
DB00388,"Sympathomimetics, Plain",DrugBank
DB00388,Vasoconstrictor Agents,DrugBank
DB00388,Vasoprotectives,DrugBank
DB00389,Agents Causing Muscle Toxicity,DrugBank
DB00389,Antithyroid agents,DrugBank
DB00389,Hormone Antagonists,DrugBank
DB00389,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB00389,Imidazoles,DrugBank
DB00389,Sulfur-Containing Imidazole Derivatives,DrugBank
DB00389,"Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins",DrugBank
DB00389,Thyroid Products,DrugBank
DB00390,Agents causing hyperkalemia,DrugBank
DB00390,Antiarrhythmic agents,DrugBank
DB00390,Bradycardia-Causing Agents,DrugBank
DB00390,BSEP/ABCB11 Substrates,DrugBank
DB00390,BSEP/ABCB11 Substrates with a Narrow Therapeutic Index,DrugBank
DB00390,Carbohydrates,DrugBank
DB00390,Cardanolides,DrugBank
DB00390,Cardenolides,DrugBank
DB00390,Cardiac Glycosides,DrugBank
DB00390,Cardiac Therapy,DrugBank
DB00390,Cardiotonic Agents,DrugBank
DB00390,Cardiovascular Agents,DrugBank
DB00390,"Compounds used in a research, industrial, or household setting",DrugBank
DB00390,Digitalis Glycosides,DrugBank
DB00390,Digoxin and derivatives,DrugBank
DB00390,"Digoxin, antagonists & inhibitors",DrugBank
DB00390,"Digoxin, immunology",DrugBank
DB00390,Drugs that are Mainly Renally Excreted,DrugBank
DB00390,Drugs that are Mainly Renally Excreted with a Narrow Therapeutic Index,DrugBank
DB00390,Fused-Ring Compounds,DrugBank
DB00390,Glycosides,DrugBank
DB00390,Narrow Therapeutic Index Drugs,DrugBank
DB00390,OATP1B1/SLCO1B1 Inhibitors,DrugBank
DB00390,OATP1B1/SLCO1B1 Substrates,DrugBank
DB00390,P-glycoprotein inducers,DrugBank
DB00390,P-glycoprotein inhibitors,DrugBank
DB00390,P-glycoprotein substrates,DrugBank
DB00390,P-glycoprotein substrates with a Narrow Therapeutic Index,DrugBank
DB00390,Potential QTc-Prolonging Agents,DrugBank
DB00390,Protective Agents,DrugBank
DB00390,QTc Prolonging Agents,DrugBank
DB00391,"Acids, Carbocyclic",DrugBank
DB00391,Amides,DrugBank
DB00391,Antidepressive Agents,DrugBank
DB00391,"Antidepressive Agents, Second-Generation",DrugBank
DB00391,Antipsychotic Agents,DrugBank
DB00391,BCRP/ABCG2 Substrates,DrugBank
DB00391,Benzamides and benzamide derivatives,DrugBank
DB00391,Benzene Derivatives,DrugBank
DB00391,Benzoates,DrugBank
DB00391,Central Nervous System Agents,DrugBank
DB00391,Central Nervous System Depressants,DrugBank
DB00391,Cholinesterase Inhibitors,DrugBank
DB00391,Dopamine Agents,DrugBank
DB00391,Dopamine Antagonists,DrugBank
DB00391,Dopamine D2 Receptor Antagonists,DrugBank
DB00391,MATE 1 Substrates,DrugBank
DB00391,MATE 2 Substrates,DrugBank
DB00391,MATE substrates,DrugBank
DB00391,Moderate Risk QTc-Prolonging Agents,DrugBank
DB00391,Nervous System,DrugBank
DB00391,Neurotoxic agents,DrugBank
DB00391,Neurotransmitter Agents,DrugBank
DB00391,OCT1 substrates,DrugBank
DB00391,OCT2 Substrates,DrugBank
DB00391,P-glycoprotein substrates,DrugBank
DB00391,Psycholeptics,DrugBank
DB00391,Psychotropic Drugs,DrugBank
DB00391,QTc Prolonging Agents,DrugBank
DB00391,Tranquilizing Agents,DrugBank
DB00392,Adrenergic Agents,DrugBank
DB00392,Adrenergic Antagonists,DrugBank
DB00392,Agents producing tachycardia,DrugBank
DB00392,Anti-Parkinson Drugs,DrugBank
DB00392,Anticholinergic Agents,DrugBank
DB00392,Cholinergic Agents,DrugBank
DB00392,Cholinesterase Inhibitors,DrugBank
DB00392,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB00392,Histamine Agents,DrugBank
DB00392,Muscarinic Antagonists,DrugBank
DB00392,Nervous System,DrugBank
DB00392,Neurotransmitter Agents,DrugBank
DB00392,NMDA Receptor Antagonists,DrugBank
DB00392,Sulfur Compounds,DrugBank
DB00392,Tertiary Amines,DrugBank
DB00393,Agents causing hyperkalemia,DrugBank
DB00393,Antiarrhythmic agents,DrugBank
DB00393,Antihypertensive Agents,DrugBank
DB00393,Bradycardia-Causing Agents,DrugBank
DB00393,Calcium Channel Blockers,DrugBank
DB00393,Calcium Channel Blockers (Dihydropyridine),DrugBank
DB00393,Calcium-Regulating Hormones and Agents,DrugBank
DB00393,Cardiovascular Agents,DrugBank
DB00393,Cytochrome P-450 CYP3A Substrates,DrugBank
DB00393,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB00393,Cytochrome P-450 Substrates,DrugBank
DB00393,Dihydropyridine Derivatives,DrugBank
DB00393,Dihydropyridines,DrugBank
DB00393,Hypotensive Agents,DrugBank
DB00393,Membrane Transport Modulators,DrugBank
DB00393,Moderate Risk QTc-Prolonging Agents,DrugBank
DB00393,Nicotinic Acids,DrugBank
DB00393,P-glycoprotein inhibitors,DrugBank
DB00393,Pyridines,DrugBank
DB00393,QTc Prolonging Agents,DrugBank
DB00393,Selective Calcium Channel Blockers With Mainly Vascular Effects,DrugBank
DB00393,Vasodilating Agents,DrugBank
DB00394,Adrenal Cortex Hormones,DrugBank
DB00394,Adrenals,DrugBank
DB00394,Agents to Treat Airway Disease,DrugBank
DB00394,Alimentary Tract and Metabolism,DrugBank
DB00394,Anti-Asthmatic Agents,DrugBank
DB00394,Anti-Inflammatory Agents,DrugBank
DB00394,"Antidiarrheals, Intestinal Antiinflammatory/antiinfective Agents",DrugBank
DB00394,BCRP/ABCG2 Inhibitors,DrugBank
DB00394,Corticosteroid Hormone Receptor Agonists,DrugBank
DB00394,Corticosteroids,DrugBank
DB00394,Corticosteroids Acting Locally,DrugBank
DB00394,"Corticosteroids, Dermatological Preparations",DrugBank
DB00394,"Corticosteroids, Potent (Group III)",DrugBank
DB00394,Cytochrome P-450 CYP3A Inducers,DrugBank
DB00394,Cytochrome P-450 CYP3A Substrates,DrugBank
DB00394,Cytochrome P-450 CYP3A4 Inducers,DrugBank
DB00394,Cytochrome P-450 CYP3A4 Inducers (strength unknown),DrugBank
DB00394,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB00394,Cytochrome P-450 CYP3A5 Inducers,DrugBank
DB00394,Cytochrome P-450 CYP3A5 Inducers (strength unknown),DrugBank
DB00394,Cytochrome P-450 Enzyme Inducers,DrugBank
DB00394,Cytochrome P-450 Substrates,DrugBank
DB00394,Dermatologicals,DrugBank
DB00394,Drugs for Obstructive Airway Diseases,DrugBank
DB00394,Fused-Ring Compounds,DrugBank
DB00394,Glucocorticoids,DrugBank
DB00394,Hormones,DrugBank
DB00394,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB00394,Hyperglycemia-Associated Agents,DrugBank
DB00394,Immunosuppressive Agents,DrugBank
DB00394,Intestinal Antiinflammatory Agents,DrugBank
DB00394,Nasal Preparations,DrugBank
DB00394,OATP1B1/SLCO1B1 Inhibitors,DrugBank
DB00394,OATP1B3 inhibitors,DrugBank
DB00394,P-glycoprotein inducers,DrugBank
DB00394,P-glycoprotein substrates,DrugBank
DB00394,Pregnadienes,DrugBank
DB00394,Pregnadienetriols,DrugBank
DB00394,Pregnanes,DrugBank
DB00394,Respiratory System Agents,DrugBank
DB00394,Steroids,DrugBank
DB00394,"Steroids, Chlorinated",DrugBank
DB00394,Thyroxine-binding globulin inhibitors,DrugBank
DB00395,Carbamates,DrugBank
DB00395,Carbamic Acid Esters,DrugBank
DB00395,Central Nervous System Agents,DrugBank
DB00395,Central Nervous System Depressants,DrugBank
DB00395,Centrally-mediated Muscle Relaxation,DrugBank
DB00395,Cytochrome P-450 CYP2C19 Substrates,DrugBank
DB00395,Cytochrome P-450 Substrates,DrugBank
DB00395,Muscle Relaxants,DrugBank
DB00395,"Muscle Relaxants, Centrally Acting Agents",DrugBank
DB00395,Musculo-Skeletal System,DrugBank
DB00396,Adrenal Cortex Hormones,DrugBank
DB00396,BCRP/ABCG2 Inducers,DrugBank
DB00396,BCRP/ABCG2 Inhibitors,DrugBank
DB00396,BSEP/ABCB11 Inhibitors,DrugBank
DB00396,Corpus Luteum Hormones,DrugBank
DB00396,Cytochrome P-450 CYP1A1 Substrates,DrugBank
DB00396,Cytochrome P-450 CYP2A6 Inducers,DrugBank
DB00396,Cytochrome P-450 CYP2C19 Inhibitors,DrugBank
DB00396,Cytochrome P-450 CYP2C19 inhibitors (strength unknown),DrugBank
DB00396,Cytochrome P-450 CYP2C19 Substrates,DrugBank
DB00396,Cytochrome P-450 CYP2C9 Inhibitors,DrugBank
DB00396,Cytochrome P-450 CYP2C9 Inhibitors (strength unknown),DrugBank
DB00396,Cytochrome P-450 CYP2C9 Substrates,DrugBank
DB00396,Cytochrome P-450 CYP2D6 Substrates,DrugBank
DB00396,Cytochrome P-450 CYP3A Inducers,DrugBank
DB00396,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB00396,Cytochrome P-450 CYP3A Substrates,DrugBank
DB00396,Cytochrome P-450 CYP3A4 Inducers,DrugBank
DB00396,Cytochrome P-450 CYP3A4 Inducers (strength unknown),DrugBank
DB00396,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB00396,Cytochrome P-450 CYP3A5 Substrates,DrugBank
DB00396,Cytochrome P-450 CYP3A7 Inhibitors,DrugBank
DB00396,Cytochrome P-450 CYP3A7 Inhibitors (strength unknown),DrugBank
DB00396,Cytochrome P-450 CYP3A7 Substrates,DrugBank
DB00396,Cytochrome P-450 Enzyme Inducers,DrugBank
DB00396,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB00396,Cytochrome P-450 Substrates,DrugBank
DB00396,Fused-Ring Compounds,DrugBank
DB00396,Genito Urinary System and Sex Hormones,DrugBank
DB00396,Gonadal Hormones,DrugBank
DB00396,Gonadal Steroid Hormones,DrugBank
DB00396,Hormonal Contraceptives for Systemic Use,DrugBank
DB00396,Hormones,DrugBank
DB00396,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB00396,Hyperglycemia-Associated Agents,DrugBank
DB00396,OATP1B1/SLCO1B1 Inhibitors,DrugBank
DB00396,OATP1B3 inducers,DrugBank
DB00396,OCT1 inhibitors,DrugBank
DB00396,OCT2 Inhibitors,DrugBank
DB00396,P-glycoprotein inducers,DrugBank
DB00396,P-glycoprotein inhibitors,DrugBank
DB00396,P-glycoprotein substrates,DrugBank
DB00396,Pregnanes,DrugBank
DB00396,Pregnenediones,DrugBank
DB00396,Pregnenes,DrugBank
DB00396,Progesterone and Derivatives,DrugBank
DB00396,"Progesterone, antagonists & inhibitors",DrugBank
DB00396,Progestin-containing Intrauterine Device,DrugBank
DB00396,Progestins,DrugBank
DB00396,Sex Hormones and Modulators of the Genital System,DrugBank
DB00396,Steroids,DrugBank
DB00397,Adrenergic Agents,DrugBank
DB00397,Adrenergic Agonists,DrugBank
DB00397,Adrenergic alpha-Agonists,DrugBank
DB00397,Adrenergic beta-2 Receptor Agonists,DrugBank
DB00397,Adrenergic beta-Agonists,DrugBank
DB00397,Agents producing tachycardia,DrugBank
DB00397,Agents that produce hypertension,DrugBank
DB00397,Agents that reduce seizure threshold,DrugBank
DB00397,Alcohols,DrugBank
DB00397,Amines,DrugBank
DB00397,Amino Alcohols,DrugBank
DB00397,Anti-Obesity Agents,DrugBank
DB00397,Appetite Depressants,DrugBank
DB00397,Autonomic Agents,DrugBank
DB00397,Cardiovascular Agents,DrugBank
DB00397,Monoamine Oxidase A Inhibitors  for interaction with Monoamine Oxidase A substrates,DrugBank
DB00397,Nasal Decongestants,DrugBank
DB00397,Nasal Decongestants for Systemic Use,DrugBank
DB00397,Nasal Preparations,DrugBank
DB00397,Neurotransmitter Agents,DrugBank
DB00397,Peripheral Nervous System Agents,DrugBank
DB00397,Propanolamines,DrugBank
DB00397,Propanols,DrugBank
DB00397,Respiratory System Agents,DrugBank
DB00397,Sympathomimetics,DrugBank
DB00397,Vasoconstrictor Agents,DrugBank
DB00398,Amides,DrugBank
DB00398,Antineoplastic Agents,DrugBank
DB00398,Antineoplastic and Immunomodulating Agents,DrugBank
DB00398,BCRP/ABCG2 Inhibitors,DrugBank
DB00398,BCRP/ABCG2 Substrates,DrugBank
DB00398,Benzene Derivatives,DrugBank
DB00398,Cytochrome P-450 CYP1A2 Substrates,DrugBank
DB00398,Cytochrome P-450 CYP1A2 Substrates with a Narrow Therapeutic Index,DrugBank
DB00398,Cytochrome P-450 CYP2B6 Inhibitors,DrugBank
DB00398,Cytochrome P-450 CYP2B6 Inhibitors (moderate),DrugBank
DB00398,Cytochrome P-450 CYP2C19 Inhibitors,DrugBank
DB00398,Cytochrome P-450 CYP2C19 inhibitors (strength unknown),DrugBank
DB00398,Cytochrome P-450 CYP2C8 Inhibitors,DrugBank
DB00398,Cytochrome P-450 CYP2C8 Inhibitors (strength unknown),DrugBank
DB00398,Cytochrome P-450 CYP2C8 Inhibitors (strong),DrugBank
DB00398,Cytochrome P-450 CYP2C8 Substrates,DrugBank
DB00398,Cytochrome P-450 CYP2C8 Substrates with a Narrow Therapeutic Index,DrugBank
DB00398,Cytochrome P-450 CYP2C9 Inhibitors,DrugBank
DB00398,Cytochrome P-450 CYP2C9 Inhibitors (strong),DrugBank
DB00398,Cytochrome P-450 CYP2D6 Inhibitors,DrugBank
DB00398,Cytochrome P-450 CYP2D6 Inhibitors (strength unknown),DrugBank
DB00398,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB00398,Cytochrome P-450 CYP3A Substrates,DrugBank
DB00398,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB00398,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB00398,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB00398,Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index,DrugBank
DB00398,Cytochrome P-450 CYP3A5 Substrates,DrugBank
DB00398,Cytochrome P-450 CYP3A5 Substrates with a Narrow Therapeutic Index,DrugBank
DB00398,Cytochrome P-450 CYP3A7 Substrates,DrugBank
DB00398,Cytochrome P-450 CYP3A7 Substrates with a Narrow Therapeutic Index,DrugBank
DB00398,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB00398,Cytochrome P-450 Substrates,DrugBank
DB00398,Drugs that are Mainly Renally Excreted,DrugBank
DB00398,Enzyme Inhibitors,DrugBank
DB00398,Immunosuppressive Agents,DrugBank
DB00398,Kinase Inhibitor,DrugBank
DB00398,Myelosuppressive Agents,DrugBank
DB00398,Narrow Therapeutic Index Drugs,DrugBank
DB00398,Nicotinic Acids,DrugBank
DB00398,OATP1B1/SLCO1B1 Inhibitors,DrugBank
DB00398,P-glycoprotein inhibitors,DrugBank
DB00398,P-glycoprotein substrates,DrugBank
DB00398,P-glycoprotein substrates with a Narrow Therapeutic Index,DrugBank
DB00398,Phenylurea Compounds,DrugBank
DB00398,Potential QTc-Prolonging Agents,DrugBank
DB00398,Protein Kinase Inhibitors,DrugBank
DB00398,Pyridines,DrugBank
DB00398,QTc Prolonging Agents,DrugBank
DB00398,Tyrosine Kinase Inhibitors,DrugBank
DB00398,UGT1A1 Inhibitors,DrugBank
DB00398,UGT1A9 Inhibitors,DrugBank
DB00398,UGT1A9 Substrates,DrugBank
DB00398,UGT1A9 Substrates with a Narrow Therapeutic Index,DrugBank
DB00399,Bisphosphonates,DrugBank
DB00399,Bone Density Conservation Agents,DrugBank
DB00399,Drugs Affecting Bone Structure and Mineralization,DrugBank
DB00399,Drugs for Treatment of Bone Diseases,DrugBank
DB00399,Imidazoles,DrugBank
DB00399,Musculo-Skeletal System,DrugBank
DB00399,Organophosphonates,DrugBank
DB00399,Organophosphorus Compounds,DrugBank
DB00400,Anti-Infective Agents,DrugBank
DB00400,Antifungal Agents,DrugBank
DB00400,Antifungals for Dermatological Use,DrugBank
DB00400,Antifungals for Systemic Use,DrugBank
DB00400,Antifungals for Topical Use,DrugBank
DB00400,Benzofurans,DrugBank
DB00400,Cytochrome P-450 CYP1A2 Inducers,DrugBank
DB00400,Cytochrome P-450 CYP1A2 Inducers (strength unknown),DrugBank
DB00400,Cytochrome P-450 CYP3A Inducers,DrugBank
DB00400,Cytochrome P-450 CYP3A4 Inducers,DrugBank
DB00400,Cytochrome P-450 CYP3A4 Inducers (strength unknown),DrugBank
DB00400,Cytochrome P-450 Enzyme Inducers,DrugBank
DB00400,Decreased Mitosis,DrugBank
DB00400,Dermatologicals,DrugBank
DB00400,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB00400,Microtubule Inhibition,DrugBank
DB00400,Tubulin Inhibiting Agent,DrugBank
DB00401,Agents causing hyperkalemia,DrugBank
DB00401,Antiarrhythmic agents,DrugBank
DB00401,Antihypertensive Agents,DrugBank
DB00401,Antihypertensive Agents Indicated for Hypertension,DrugBank
DB00401,Bradycardia-Causing Agents,DrugBank
DB00401,Calcium Channel Blockers,DrugBank
DB00401,Calcium Channel Blockers (Dihydropyridine),DrugBank
DB00401,Calcium-Regulating Hormones and Agents,DrugBank
DB00401,Cardiovascular Agents,DrugBank
DB00401,Cytochrome P-450 CYP3A Substrates,DrugBank
DB00401,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB00401,Cytochrome P-450 CYP3A5 Substrates,DrugBank
DB00401,Cytochrome P-450 CYP3A7 Substrates,DrugBank
DB00401,Cytochrome P-450 Substrates,DrugBank
DB00401,Decreased Blood Pressure,DrugBank
DB00401,Dihydropyridine Derivatives,DrugBank
DB00401,Dihydropyridines,DrugBank
DB00401,Drugs causing inadvertant photosensitivity,DrugBank
DB00401,Drugs that are Mainly Renally Excreted,DrugBank
DB00401,Hypotensive Agents,DrugBank
DB00401,Membrane Transport Modulators,DrugBank
DB00401,P-glycoprotein inhibitors,DrugBank
DB00401,Photosensitizing Agents,DrugBank
DB00401,Pyridines,DrugBank
DB00401,Selective Calcium Channel Blockers With Mainly Vascular Effects,DrugBank
DB00401,Vasodilating Agents,DrugBank
DB00402,Benzodiazepine hypnotics and sedatives,DrugBank
DB00402,Central Nervous System Agents,DrugBank
DB00402,Central Nervous System Depressants,DrugBank
DB00402,Cytochrome P-450 CYP2C8 Substrates,DrugBank
DB00402,Cytochrome P-450 CYP3A Substrates,DrugBank
DB00402,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB00402,Cytochrome P-450 Substrates,DrugBank
DB00402,Drugs causing inadvertant photosensitivity,DrugBank
DB00402,Drugs that are Mainly Renally Excreted,DrugBank
DB00402,Hypnotics (Nonbenzodiazepine),DrugBank
DB00402,Hypnotics and Sedatives,DrugBank
DB00402,Miscellaneous Anxiolytics Sedatives and Hypnotics,DrugBank
DB00402,Muscle Relaxants,DrugBank
DB00402,"Muscle Relaxants, Centrally Acting Agents",DrugBank
DB00402,Nervous System,DrugBank
DB00402,Photosensitizing Agents,DrugBank
DB00402,Piperazines,DrugBank
DB00402,Psycholeptics,DrugBank
DB00402,Pyrazines,DrugBank
DB00402,Pyridines,DrugBank
DB00402,Zopiclone and prodrugs,DrugBank
DB00404,Amines,DrugBank
DB00404,Anti-Anxiety Agents,DrugBank
DB00404,Benzazepines,DrugBank
DB00404,Benzene Derivatives,DrugBank
DB00404,Benzodiazepines and benzodiazepine derivatives,DrugBank
DB00404,Biogenic Amines,DrugBank
DB00404,Biogenic Monoamines,DrugBank
DB00404,Catechols,DrugBank
DB00404,Central Nervous System Agents,DrugBank
DB00404,Central Nervous System Depressants,DrugBank
DB00404,Cytochrome P-450 CYP2C9 Substrates,DrugBank
DB00404,Cytochrome P-450 CYP3A Substrates,DrugBank
DB00404,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB00404,Cytochrome P-450 CYP3A5 Substrates,DrugBank
DB00404,Cytochrome P-450 CYP3A7 Substrates,DrugBank
DB00404,Cytochrome P-450 Substrates,DrugBank
DB00404,Drugs that are Mainly Renally Excreted,DrugBank
DB00404,Ethanolamines,DrugBank
DB00404,GABA Agents,DrugBank
DB00404,GABA Modulators,DrugBank
DB00404,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB00404,Hypnotics and Sedatives,DrugBank
DB00404,Nervous System,DrugBank
DB00404,Neurotransmitter Agents,DrugBank
DB00404,Psycholeptics,DrugBank
DB00404,Psychotropic Drugs,DrugBank
DB00404,Tranquilizing Agents,DrugBank
DB00404,Triazolobenzodiazepines,DrugBank
DB00405,Antihistamines for Systemic Use,DrugBank
DB00405,Central Nervous System Depressants,DrugBank
DB00405,Histamine Agents,DrugBank
DB00405,Histamine Antagonists,DrugBank
DB00405,Histamine H1 Antagonists,DrugBank
DB00405,Neurotransmitter Agents,DrugBank
DB00405,Potential QTc-Prolonging Agents,DrugBank
DB00405,Pyridines,DrugBank
DB00405,QTc Prolonging Agents,DrugBank
DB00405,Substituted Alkylamines,DrugBank
DB00407,Agents causing hyperkalemia,DrugBank
