mesh_id,name,source
MESH:D016878,POEMS Syndrome,CTD
MESH:D014596,Uterine Prolapse,CTD
MESH:D008088,Listeriosis,CTD
MESH:C535352,"Cerebellar degeneration, subacute",CTD
MESH:D005391,Firesetting Behavior,CTD
MESH:D007713,Klinefelter Syndrome,CTD
MESH:D012774,"Shock, Traumatic",CTD
MESH:D005517,Foodborne Diseases,CTD
MESH:D005871,Castleman Disease,CTD
MESH:D004370,Duane Retraction Syndrome,CTD
MESH:D051261,"Granulomatosis, Orofacial",CTD
MESH:D054747,Histiocytic Sarcoma,CTD
MESH:C535531,Intervertebral disc disease,CTD
MESH:D007409,Intestinal Atresia,CTD
MESH:D048968,Morning Sickness,CTD
MESH:D018318,"Neurofibroma, Plexiform",CTD
MESH:D011536,Prurigo,CTD
MESH:D019873,Schnitzler Syndrome,CTD
MESH:D013169,Spondylolysis,CTD
MESH:D016183,Murine Acquired Immunodeficiency Syndrome,CTD
MESH:D001602,Beriberi,CTD
MESH:D050031,Hashimoto Disease,CTD
MESH:D006981,Hyperthyroxinemia,CTD
MESH:D015817,Eye Infections,CTD
MESH:C537055,Alopecia universalis,CTD
MESH:D006343,Heart Septal Defects,CTD
MESH:D053578,Opsoclonus-Myoclonus Syndrome,CTD
MESH:D000051,Acantholysis,CTD
MESH:C538175,Acquired ichthyosis,CTD
MESH:D000848,Anodontia,CTD
MESH:D002822,Choriocarcinoma,CTD
MESH:D007911,Lentigo,CTD
MESH:D017676,"Lichen Planus, Oral",CTD
MESH:C562992,Lung agenesis,CTD
MESH:C537221,Sacral defect and anterior sacral meningocele,CTD
MESH:D014823,Vitreous Hemorrhage,CTD
MESH:D014983,Xeroderma Pigmentosum,CTD
MESH:C536957,Temporomandibular ankylosis,CTD
MESH:D012553,Schistosomiasis haematobia,CTD
MESH:D009783,"Dermatitis, Occupational",CTD
MESH:D005211,Fascioliasis,CTD
MESH:D011535,Prune Belly Syndrome,CTD
MESH:D000820,Animal Diseases,CTD
MESH:D002282,"Adenocarcinoma, Bronchiolo-Alveolar",CTD
MESH:C535933,"Cholestasis, progressive familial intrahepatic 1",CTD
MESH:C535932,Intrahepatic Cholestasis of Pregnancy,CTD
MESH:D015858,Anisometropia,CTD
MESH:D001251,Astigmatism,CTD
MESH:D003616,Dandy-Walker Syndrome,CTD
MESH:D004694,Endocardial Cushion Defects,CTD
MESH:D008588,Meningocele,CTD
MESH:D020417,"Nystagmus, Congenital",CTD
MESH:D016136,Spina Bifida Occulta,CTD
MESH:C562941,Telecanthus,CTD
MESH:D014428,"Twins, Conjoined",CTD
MESH:C536525,Valproic acid antenatal infection,CTD
MESH:D016659,Psoas Abscess,CTD
MESH:D056830,Isolated Noncompaction of the Ventricular Myocardium,CTD
MESH:D038261,Alexander Disease,CTD
MESH:D020936,"Epilepsy, Benign Neonatal",CTD
MESH:D018243,Teratocarcinoma,CTD
MESH:D005530,Foot Deformities,CTD
MESH:D005683,Gagging,CTD
MESH:D020435,Glossopharyngeal Nerve Diseases,CTD
MESH:D013120,Spinal Cord Neoplasms,CTD
MESH:D013125,Spinal Neoplasms,CTD
MESH:C538556,Imerslund-Grasbeck syndrome,CTD
MESH:D063766,Pediatric Obesity,CTD
MESH:D052879,Subacute Combined Degeneration,CTD
MESH:D001478,Basal Cell Nevus Syndrome,CTD
MESH:D003784,Dental Pulp Calcification,CTD
MESH:D017436,Kallmann Syndrome,CTD
MESH:D009748,Nutrition Disorders,CTD
MESH:D000067404,Social Communication Disorder,CTD
MESH:D012778,Short Bowel Syndrome,CTD
MESH:C537440,Arterial calcification of infancy,CTD
MESH:C562942,"Aortic Valve, Calcification of",CTD
MESH:D020953,Neuroaspergillosis,CTD
MESH:D002806,Chondrodysplasia Punctata,CTD
MESH:D002832,Choroid Hemorrhage,CTD
MESH:C563039,Coumarin Resistance,CTD
MESH:D005776,Gaucher Disease,CTD
MESH:D006431,Hemobilia,CTD
MESH:C537884,Peters anomaly,CTD
MESH:D012421,Rupture,CTD
MESH:D020758,Spinal Cord Vascular Diseases,CTD
MESH:C536683,Warfarin syndrome,CTD
MESH:D003665,Decompression Sickness,CTD
MESH:C538525,Mitochondrial encephalopathy,CTD
MESH:D002873,Chromosome Fragility,CTD
MESH:C537476,Mitochondrial myopathy with lactic acidosis,CTD
MESH:D012192,Retroviridae Infections,CTD
MESH:D016097,Simian Acquired Immunodeficiency Syndrome,CTD
MESH:C538178,Acrodermatitis enteropathica,CTD
MESH:C564286,"Zinc Deficiency, Neonatal, due to Low Breast Milk Zinc",CTD
MESH:D000210,Acute-Phase Reaction,CTD
MESH:D005264,Femoral Fractures,CTD
MESH:D007571,Jaw Diseases,CTD
MESH:D002062,Bursitis,CTD
