drug_id,protein_id,relationship_type,actions,known_action,inhibition_strength,induction_strength,source,match_type,match_value
DB00220,BE0000703,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00220
DB00221,BE0000172,target,,unknown,,,DrugBank,drugbank_id,DB00221
DB00221,BE0000694,target,,unknown,,,DrugBank,drugbank_id,DB00221
DB00222,BE0000708,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00222
DB00222,BE0000644,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00222
DB00222,BE0000207,target,inducer,yes,,,DrugBank,drugbank_id,DB00222
DB00222,BE0000469,target,blocker,unknown,,,DrugBank,drugbank_id,DB00222
DB00222,BE0002793,enzyme,inducer,unknown,,weak,DrugBank,drugbank_id,DB00222
DB00222,BE0000703,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00222
DB00223,BE0000794,target,agonist,yes,,,DrugBank,drugbank_id,DB00223
DB00223,BE0003997,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00223
DB00224,BE0004854,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00224
DB00224,BE0002050,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00224
DB00224,BE0002363,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB00224
DB00224,BE0003541,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00224
DB00224,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00224
DB00224,BE0002362,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00224
DB00224,BE0003612,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00224
DB00224,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00224
DB00224,BE0003648,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00224
DB00224,BE0000785,transporter,,unknown,,,DrugBank,drugbank_id,DB00224
DB00224,BE0003642,transporter,substrate,no,,,DrugBank,drugbank_id,DB00224
DB00224,BE0001004,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00224
DB00224,BE0001069,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB00224
DB00224,BE0001042,transporter,substrate,no,,,DrugBank,drugbank_id,DB00224
DB00224,BE0000703,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00224
DB00226,BE0000486,target,agonist|substrate,unknown,,,DrugBank,drugbank_id,DB00226
DB00227,BE0000574,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00227
DB00227,BE0000516,target,antibody,yes,,,DrugBank,drugbank_id,DB00227
DB00227,BE0002366,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00227
DB00227,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00227
DB00227,BE0003562,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00227
DB00227,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00227
DB00227,BE0003541,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00227
DB00227,BE0003677,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00227
DB00227,BE0003679,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00227
DB00227,BE0003536,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB00227
DB00227,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB00227
DB00227,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00227
DB00227,BE0003642,transporter,substrate,no,,,DrugBank,drugbank_id,DB00227
DB00227,BE0001004,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00227
DB00227,BE0001069,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB00227
DB00227,BE0000703,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00227
DB00227,BE0001042,transporter,substrate,no,,,DrugBank,drugbank_id,DB00227
DB00227,BE0003659,transporter,inhibitor,no,,,DrugBank,drugbank_id,DB00227
DB00228,BE0004797,target,positive allosteric modulator,yes,,,DrugBank,drugbank_id,DB00228
DB00228,BE0004902,target,inducer,no,,,DrugBank,drugbank_id,DB00228
DB00228,BE0000433,target,ligand,unknown,,,DrugBank,drugbank_id,DB00228
DB00228,BE0009847,target,inhibitor|activator,unknown,,,DrugBank,drugbank_id,DB00228
DB00228,BE0000218,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00228
DB00228,BE0004852,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00228
DB00228,BE0003888,target,inhibitor|stimulator,unknown,,,DrugBank,drugbank_id,DB00228
DB00228,BE0003533,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00228
DB00228,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB00228
DB00229,BE0000576,target,inducer,yes,,,DrugBank,drugbank_id,DB00229
DB00229,BE0002393,target,binder,unknown,,,DrugBank,drugbank_id,DB00229
DB00229,BE0001066,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00229
DB00229,BE0003645,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB00229
DB00230,BE0000691,target,modulator,yes,,,DrugBank,drugbank_id,DB00230
DB00230,BE0001054,transporter,,unknown,,,DrugBank,drugbank_id,DB00230
DB00230,BE0000222,transporter,substrate,no,,,DrugBank,drugbank_id,DB00230
DB00231,BE0004797,target,positive allosteric modulator,yes,,,DrugBank,drugbank_id,DB00231
DB00231,BE0000736,target,modulator,unknown,,,DrugBank,drugbank_id,DB00231
DB00231,BE0008668,target,ligand,yes,,,DrugBank,drugbank_id,DB00231
DB00231,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00231
DB00231,BE0003549,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00231
DB00231,BE0002793,enzyme,inducer,unknown,,weak,DrugBank,drugbank_id,DB00231
DB00232,BE0000502,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00232
DB00232,BE0000267,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00232
DB00232,BE0000322,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00232
DB00232,BE0000535,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00232
DB00233,BE0000330,target,substrate,no,,,DrugBank,drugbank_id,DB00233
DB00233,BE0000017,target,inducer,unknown,,,DrugBank,drugbank_id,DB00233
DB00233,BE0000262,target,inducer,unknown,,,DrugBank,drugbank_id,DB00233
DB00233,BE0004655,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00233
DB00233,BE0000248,target,substrate,unknown,,,DrugBank,drugbank_id,DB00233
DB00233,BE0003768,target,unknown,unknown,,,DrugBank,drugbank_id,DB00233
DB00233,BE0001075,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00233
DB00234,BE0000486,target,agonist|substrate,unknown,,,DrugBank,drugbank_id,DB00234
DB00234,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00234
DB00234,BE0002363,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB00234
DB00234,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00234
DB00235,BE0000436,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00235
DB00236,BE0004796,target,cleavage,unknown,,,DrugBank,drugbank_id,DB00236
DB00237,BE0004797,target,positive allosteric modulator,yes,,,DrugBank,drugbank_id,DB00237
DB00237,BE0000795,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00237
DB00237,BE0009927,target,agonist,yes,,,DrugBank,drugbank_id,DB00237
DB00237,BE0000640,target,,unknown,,,DrugBank,drugbank_id,DB00237
DB00237,BE0000829,target,,unknown,,,DrugBank,drugbank_id,DB00237
DB00237,BE0000831,target,,unknown,,,DrugBank,drugbank_id,DB00237
DB00237,BE0000830,target,,unknown,,,DrugBank,drugbank_id,DB00237
DB00237,BE0000346,target,,unknown,,,DrugBank,drugbank_id,DB00237
DB00237,BE0000826,target,,unknown,,,DrugBank,drugbank_id,DB00237
DB00237,BE0000832,target,,unknown,,,DrugBank,drugbank_id,DB00237
DB00237,BE0000827,target,,unknown,,,DrugBank,drugbank_id,DB00237
DB00237,BE0000828,target,,unknown,,,DrugBank,drugbank_id,DB00237
DB00237,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB00237
DB00237,BE0001057,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB00237
DB00238,BE0004136,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00238
DB00238,BE0002050,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00238
DB00238,BE0002363,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB00238
DB00238,BE0002433,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00238
DB00238,BE0003612,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00238
DB00238,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00238
DB00238,BE0003549,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00238
DB00238,BE0002362,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00238
DB00238,BE0002793,enzyme,inducer,unknown,,weak,DrugBank,drugbank_id,DB00238
DB00238,BE0003336,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00238
DB00238,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB00238
DB00238,BE0003648,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00238
DB00239,BE0000233,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00239
DB00239,BE0004668,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00239
DB00239,BE0000956,target,,unknown,,,DrugBank,drugbank_id,DB00239
DB00239,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00239
DB00239,BE0003536,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB00239
DB00240,BE0000794,target,agonist,yes,,,DrugBank,drugbank_id,DB00240
DB00240,BE0000209,target,binder,no,,,DrugBank,drugbank_id,DB00240
DB00240,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00240
DB00240,BE0000209,carrier,binder,no,,,DrugBank,drugbank_id,DB00240
DB00241,BE0000381,target,potentiator,yes,,,DrugBank,drugbank_id,DB00241
DB00241,BE0000523,target,potentiator,yes,,,DrugBank,drugbank_id,DB00241
DB00241,BE0000478,target,potentiator,yes,,,DrugBank,drugbank_id,DB00241
DB00241,BE0000471,target,potentiator,yes,,,DrugBank,drugbank_id,DB00241
DB00241,BE0000764,target,potentiator,yes,,,DrugBank,drugbank_id,DB00241
DB00241,BE0004797,target,positive allosteric modulator,yes,,,DrugBank,drugbank_id,DB00241
DB00241,BE0000795,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00241
DB00241,BE0000849,target,agonist,yes,,,DrugBank,drugbank_id,DB00241
DB00241,BE0002341,target,agonist,unknown,,,DrugBank,drugbank_id,DB00241
DB00241,BE0000829,target,,unknown,,,DrugBank,drugbank_id,DB00241
DB00241,BE0000826,target,,unknown,,,DrugBank,drugbank_id,DB00241
DB00242,BE0000325,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00242
DB00242,BE0002450,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00242
DB00242,BE0003613,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00242
DB00242,BE0004796,target,cleavage,unknown,,,DrugBank,drugbank_id,DB00242
DB00242,BE0000546,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00242
DB00242,BE0003614,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00242
DB00242,BE0003615,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00242
DB00242,BE0003617,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00242
DB00242,BE0003616,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00242
DB00242,BE0000250,target,inducer,yes,,,DrugBank,drugbank_id,DB00242
DB00242,BE0002214,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00242
DB00242,BE0001717,target,inducer,unknown,,,DrugBank,drugbank_id,DB00242
DB00242,BE0002804,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00242
DB00242,BE0003589,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00242
DB00242,BE0001067,transporter,inhibitor,unknown,,,DrugBank,drugbank_id,DB00242
DB00242,BE0003672,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB00242
DB00242,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00242
DB00242,BE0001204,transporter,inhibitor,no,,,DrugBank,drugbank_id,DB00242
DB00243,BE0000211,target,activator,yes,,,DrugBank,drugbank_id,DB00243
DB00243,BE0004901,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00243
DB00243,BE0009631,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00243
DB00243,BE0009739,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00243
DB00243,BE0004863,target,antagonist,no,,,DrugBank,drugbank_id,DB00243
DB00243,BE0000172,target,,unknown,,,DrugBank,drugbank_id,DB00243
DB00243,BE0009632,target,other/unknown,unknown,,,DrugBank,drugbank_id,DB00243
DB00243,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00243
DB00243,BE0002363,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB00243
DB00243,BE0000925,carrier,binder,no,,,DrugBank,drugbank_id,DB00243
DB00243,BE0000703,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00243
DB00243,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00243
DB00243,BE0003657,transporter,inhibitor,no,,,DrugBank,drugbank_id,DB00243
DB00243,BE0004752,transporter,inhibitor,no,,,DrugBank,drugbank_id,DB00243
DB00244,BE0000262,target,inducer,unknown,,,DrugBank,drugbank_id,DB00244
DB00244,BE0000017,target,inducer,unknown,,,DrugBank,drugbank_id,DB00244
DB00244,BE0000248,target,substrate,unknown,,,DrugBank,drugbank_id,DB00244
DB00244,BE0000215,target,agonist|regulator,yes,,,DrugBank,drugbank_id,DB00244
DB00244,BE0004655,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00244
DB00244,BE0001154,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00244
DB00244,BE0000005,target,,unknown,,,DrugBank,drugbank_id,DB00244
DB00244,BE0003608,enzyme,substrate,no,,,DrugBank,drugbank_id,DB00244
DB00244,BE0001004,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00244
DB00244,BE0003659,transporter,inhibitor,no,,,DrugBank,drugbank_id,DB00244
DB00244,BE0001042,transporter,substrate,no,,,DrugBank,drugbank_id,DB00244
DB00245,BE0000092,target,agonist,yes,,,DrugBank,drugbank_id,DB00245
DB00245,BE0000647,target,negative modulator,yes,,,DrugBank,drugbank_id,DB00245
DB00245,BE0000442,target,binder,no,,,DrugBank,drugbank_id,DB00245
DB00245,BE0000749,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00245
DB00245,BE0000486,target,agonist|substrate,unknown,,,DrugBank,drugbank_id,DB00245
DB00245,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB00245
DB00246,BE0000756,target,binder,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000451,target,antagonist,yes,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000291,target,partial agonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000659,target,agonist,yes,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000533,target,antagonist,yes,,,DrugBank,drugbank_id,DB00246
DB00246,BE0002341,target,agonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000020,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000145,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000581,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000389,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000797,target,agonist,yes,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000476,target,modulator,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000945,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000650,target,modulator,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000442,target,binder,no,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000501,target,agonist,yes,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000575,target,agonist,yes,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000289,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000572,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000342,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000092,target,agonist,yes,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000560,target,agonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000045,target,agonist,yes,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000405,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000247,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0009860,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0004688,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00246
DB00246,BE0003539,enzyme,inhibitor,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB00246
DB00246,BE0000925,carrier,binder,no,,,DrugBank,drugbank_id,DB00246
DB00246,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00246
DB00247,BE0000393,target,modulator,unknown,,,DrugBank,drugbank_id,DB00247
DB00247,BE0000533,target,antagonist,yes,,,DrugBank,drugbank_id,DB00247
DB00247,BE0000451,target,antagonist,yes,,,DrugBank,drugbank_id,DB00247
DB00247,BE0000291,target,partial agonist,unknown,,,DrugBank,drugbank_id,DB00247
DB00247,BE0000650,target,modulator,unknown,,,DrugBank,drugbank_id,DB00247
DB00247,BE0000797,target,agonist,yes,,,DrugBank,drugbank_id,DB00247
DB00247,BE0000460,target,agonist,yes,,,DrugBank,drugbank_id,DB00247
DB00247,BE0000476,target,modulator,unknown,,,DrugBank,drugbank_id,DB00247
DB00247,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00247
DB00248,BE0000756,target,binder,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000393,target,modulator,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000581,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000451,target,antagonist,yes,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000572,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000659,target,agonist,yes,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000389,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000289,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000291,target,partial agonist,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000342,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000145,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000020,target,antagonist,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000797,target,agonist,yes,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000533,target,antagonist,yes,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000650,target,modulator,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000501,target,agonist,yes,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000575,target,agonist,yes,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000715,target,agonist,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000172,target,,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0000694,target,,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0004889,target,agonist,unknown,,,DrugBank,drugbank_id,DB00248
DB00248,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00248
DB00248,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB00248
DB00250,BE0002087,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00250
DB00250,BE0002086,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00250
DB00250,BE0001075,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00250
DB00250,BE0003611,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00250
DB00250,BE0002793,enzyme,inducer,unknown,,weak,DrugBank,drugbank_id,DB00250
DB00250,BE0003533,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00250
DB00250,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00250
DB00250,BE0003606,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00250
DB00250,BE0000017,enzyme,inducer,unknown,,unknown,DrugBank,drugbank_id,DB00250
DB00250,BE0000262,enzyme,inducer,unknown,,unknown,DrugBank,drugbank_id,DB00250
DB00250,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00250
DB00250,BE0003536,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB00250
DB00250,BE0003607,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00250
DB00250,BE0002362,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00250
DB00250,BE0003612,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00250
DB00252,BE0000197,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00252
DB00252,BE0000141,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00252
DB00252,BE0000090,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB00252
DB00252,BE0008715,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00252
DB00252,BE0002081,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00252
DB00252,BE0002084,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00252
DB00252,BE0000956,target,,unknown,,,DrugBank,drugbank_id,DB00252
DB00252,BE0003635,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00252
DB00252,BE0002082,target,inhibitor,yes,,,DrugBank,drugbank_id,DB00252
DB00252,BE0002793,enzyme,inducer,unknown,,weak,DrugBank,drugbank_id,DB00252
DB00252,BE0003536,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB00252
DB00252,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00252
DB00252,BE0003549,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00252
DB00252,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00252
DB00252,BE0002362,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00252
DB00252,BE0003612,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00252
DB00252,BE0000731,enzyme,inhibitor,no,unknown,,DrugBank,drugbank_id,DB00252
DB00252,BE0003541,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00252
DB00252,BE0004694,enzyme,substrate|inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00252
DB00252,BE0003538,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB00252
DB00252,BE0002433,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00252
DB00252,BE0003336,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00252
DB00252,BE0002363,enzyme,inhibitor,unknown,weak,,DrugBank,drugbank_id,DB00252
DB00252,BE0003533,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB00252
DB00252,BE0009565,enzyme,substrate,no,,,DrugBank,drugbank_id,DB00252
