drug_id,pathway_id,source
DB01345,SMP0000399,DrugBank
DB01345,SMP0000400,DrugBank
DB01345,SMP0000401,DrugBank
DB01345,SMP0000402,DrugBank
DB01345,SMP0000403,DrugBank
DB01345,SMP0000404,DrugBank
DB01345,SMP0000405,DrugBank
DB01345,SMP0000406,DrugBank
DB01345,SMP0000407,DrugBank
DB01345,SMP0000408,DrugBank
DB01345,SMP0000409,DrugBank
DB01345,SMP0000410,DrugBank
DB01345,SMP0000411,DrugBank
DB01345,SMP0000412,DrugBank
DB01345,SMP0000413,DrugBank
DB01345,SMP0000414,DrugBank
DB01345,SMP0000415,DrugBank
DB01345,SMP0000416,DrugBank
DB01345,SMP0000417,DrugBank
DB01345,SMP0000422,DrugBank
DB01345,SMP0000423,DrugBank
DB01345,SMP0000424,DrugBank
DB01345,SMP0000425,DrugBank
DB01345,SMP0000426,DrugBank
DB01345,SMP0000427,DrugBank
DB01345,SMP0000428,DrugBank
DB01345,SMP0000430,DrugBank
DB01345,SMP0000431,DrugBank
DB01345,SMP0000445,DrugBank
DB01345,SMP0000453,DrugBank
DB01345,SMP0000454,DrugBank
DB01345,SMP0000457,DrugBank
DB01345,SMP0000458,DrugBank
DB01345,SMP0000460,DrugBank
DB01345,SMP0000461,DrugBank
DB01345,SMP0000467,DrugBank
DB01345,SMP0000483,DrugBank
DB01345,SMP0000512,DrugBank
DB01345,SMP0000513,DrugBank
DB01345,SMP0000531,DrugBank
DB01345,SMP0000535,DrugBank
DB01345,SMP0000536,DrugBank
DB01345,SMP0000537,DrugBank
DB01345,SMP0000558,DrugBank
DB01345,SMP0000559,DrugBank
DB01345,SMP0000570,DrugBank
DB01345,SMP0000572,DrugBank
DB01345,SMP0000583,DrugBank
DB01345,SMP0000585,DrugBank
DB01345,SMP0000588,DrugBank
DB01345,SMP0000589,DrugBank
DB01345,SMP0000609,DrugBank
DB01345,SMP0000643,DrugBank
DB01345,SMP0000652,DrugBank
DB01345,SMP0000654,DrugBank
DB01345,SMP0000657,DrugBank
DB01345,SMP0000658,DrugBank
DB01345,SMP0000659,DrugBank
DB01345,SMP0000660,DrugBank
DB01345,SMP0000661,DrugBank
DB01345,SMP0000662,DrugBank
DB01345,SMP0000663,DrugBank
DB01345,SMP0000664,DrugBank
DB01345,SMP0000665,DrugBank
DB01345,SMP0000666,DrugBank
DB01345,SMP0000667,DrugBank
DB01345,SMP0000668,DrugBank
DB01345,SMP0000669,DrugBank
DB01345,SMP0000670,DrugBank
DB01345,SMP0000671,DrugBank
DB01345,SMP0000672,DrugBank
DB01345,SMP0000673,DrugBank
DB01345,SMP0000674,DrugBank
DB01345,SMP0000675,DrugBank
DB01345,SMP0000676,DrugBank
DB01345,SMP0000677,DrugBank
DB01345,SMP0000678,DrugBank
DB01345,SMP0000679,DrugBank
DB01345,SMP0000680,DrugBank
DB01345,SMP0000681,DrugBank
DB01345,SMP0000683,DrugBank
DB01345,SMP0000684,DrugBank
DB01345,SMP0000685,DrugBank
DB01345,SMP0000686,DrugBank
DB01345,SMP0000687,DrugBank
DB01345,SMP0000688,DrugBank
DB01345,SMP0000689,DrugBank
DB01345,SMP0000690,DrugBank
DB01345,SMP0000691,DrugBank
DB01345,SMP0000723,DrugBank
DB01345,SMP0000734,DrugBank
DB01345,SMP0000735,DrugBank
DB01345,SMP0000736,DrugBank
DB01345,SMP0002313,DrugBank
DB01345,SMP0051038,DrugBank
DB01348,SMP0000156,DrugBank
DB01348,SMP0000598,DrugBank
DB01359,SMP0000305,DrugBank
DB01373,SMP0000001,DrugBank
DB01373,SMP0000002,DrugBank
DB01373,SMP0000003,DrugBank
DB01373,SMP0000006,DrugBank
DB01373,SMP0000007,DrugBank
DB01373,SMP0000008,DrugBank
DB01373,SMP0000011,DrugBank
DB01373,SMP0000018,DrugBank
DB01373,SMP0000025,DrugBank
DB01373,SMP0000027,DrugBank
DB01373,SMP0000034,DrugBank
DB01373,SMP0000044,DrugBank
DB01373,SMP0000046,DrugBank
DB01373,SMP0000050,DrugBank
DB01373,SMP0000053,DrugBank
DB01373,SMP0000058,DrugBank
DB01373,SMP0000059,DrugBank
DB01373,SMP0000068,DrugBank
DB01373,SMP0000070,DrugBank
DB01373,SMP0000075,DrugBank
DB01373,SMP0000077,DrugBank
DB01373,SMP0000083,DrugBank
DB01373,SMP0000084,DrugBank
DB01373,SMP0000085,DrugBank
DB01373,SMP0000086,DrugBank
DB01373,SMP0000087,DrugBank
DB01373,SMP0000093,DrugBank
DB01373,SMP0000094,DrugBank
DB01373,SMP0000096,DrugBank
DB01373,SMP0000098,DrugBank
DB01373,SMP0000101,DrugBank
DB01373,SMP0000102,DrugBank
DB01373,SMP0000104,DrugBank
DB01373,SMP0000106,DrugBank
DB01373,SMP0000109,DrugBank
DB01373,SMP0000113,DrugBank
DB01373,SMP0000114,DrugBank
DB01373,SMP0000116,DrugBank
DB01373,SMP0000120,DrugBank
DB01373,SMP0000129,DrugBank
DB01373,SMP0000144,DrugBank
DB01373,SMP0000167,DrugBank
DB01373,SMP0000168,DrugBank
DB01373,SMP0000169,DrugBank
DB01373,SMP0000172,DrugBank
DB01373,SMP0000178,DrugBank
DB01373,SMP0000190,DrugBank
DB01373,SMP0000191,DrugBank
DB01373,SMP0000202,DrugBank
DB01373,SMP0000203,DrugBank
DB01373,SMP0000205,DrugBank
DB01373,SMP0000206,DrugBank
DB01373,SMP0000210,DrugBank
DB01373,SMP0000218,DrugBank
DB01373,SMP0000219,DrugBank
DB01373,SMP0000220,DrugBank
DB01373,SMP0000260,DrugBank
DB01373,SMP0000268,DrugBank
DB01373,SMP0000269,DrugBank
DB01373,SMP0000270,DrugBank
DB01373,SMP0000271,DrugBank
DB01373,SMP0000272,DrugBank
DB01373,SMP0000273,DrugBank
DB01373,SMP0000274,DrugBank
DB01373,SMP0000275,DrugBank
DB01373,SMP0000276,DrugBank
DB01373,SMP0000277,DrugBank
DB01373,SMP0000278,DrugBank
DB01373,SMP0000279,DrugBank
DB01373,SMP0000280,DrugBank
DB01373,SMP0000281,DrugBank
DB01373,SMP0000282,DrugBank
DB01373,SMP0000283,DrugBank
DB01373,SMP0000284,DrugBank
DB01373,SMP0000285,DrugBank
DB01373,SMP0000286,DrugBank
DB01373,SMP0000287,DrugBank
DB01373,SMP0000288,DrugBank
DB01373,SMP0000289,DrugBank
DB01373,SMP0000296,DrugBank
DB01373,SMP0000297,DrugBank
DB01373,SMP0000298,DrugBank
DB01373,SMP0000299,DrugBank
DB01373,SMP0000300,DrugBank
DB01373,SMP0000301,DrugBank
DB01373,SMP0000302,DrugBank
DB01373,SMP0000303,DrugBank
DB01373,SMP0000304,DrugBank
DB01373,SMP0000305,DrugBank
DB01373,SMP0000306,DrugBank
DB01373,SMP0000307,DrugBank
DB01373,SMP0000323,DrugBank
DB01373,SMP0000324,DrugBank
DB01373,SMP0000325,DrugBank
DB01373,SMP0000326,DrugBank
DB01373,SMP0000327,DrugBank
DB01373,SMP0000328,DrugBank
DB01373,SMP0000329,DrugBank
DB01373,SMP0000330,DrugBank
DB01373,SMP0000331,DrugBank
DB01373,SMP0000332,DrugBank
DB01373,SMP0000347,DrugBank
DB01373,SMP0000348,DrugBank
DB01373,SMP0000349,DrugBank
DB01373,SMP0000351,DrugBank
DB01373,SMP0000353,DrugBank
DB01373,SMP0000354,DrugBank
DB01373,SMP0000356,DrugBank
DB01373,SMP0000357,DrugBank
DB01373,SMP0000358,DrugBank
DB01373,SMP0000359,DrugBank
DB01373,SMP0000364,DrugBank
DB01373,SMP0000365,DrugBank
DB01373,SMP0000366,DrugBank
DB01373,SMP0000367,DrugBank
DB01373,SMP0000368,DrugBank
DB01373,SMP0000369,DrugBank
DB01373,SMP0000370,DrugBank
DB01373,SMP0000375,DrugBank
DB01373,SMP0000376,DrugBank
DB01373,SMP0000377,DrugBank
DB01373,SMP0000378,DrugBank
DB01373,SMP0000379,DrugBank
DB01373,SMP0000380,DrugBank
DB01373,SMP0000381,DrugBank
DB01373,SMP0000382,DrugBank
DB01373,SMP0000392,DrugBank
DB01373,SMP0000393,DrugBank
DB01373,SMP0000394,DrugBank
DB01373,SMP0000395,DrugBank
DB01373,SMP0000396,DrugBank
DB01373,SMP0000397,DrugBank
DB01373,SMP0000398,DrugBank
DB01373,SMP0000399,DrugBank
DB01373,SMP0000400,DrugBank
DB01373,SMP0000401,DrugBank
DB01373,SMP0000402,DrugBank
DB01373,SMP0000403,DrugBank
DB01373,SMP0000404,DrugBank
DB01373,SMP0000405,DrugBank
DB01373,SMP0000406,DrugBank
DB01373,SMP0000407,DrugBank
DB01373,SMP0000408,DrugBank
DB01373,SMP0000409,DrugBank
DB01373,SMP0000410,DrugBank
DB01373,SMP0000411,DrugBank
DB01373,SMP0000412,DrugBank
DB01373,SMP0000413,DrugBank
DB01373,SMP0000414,DrugBank
DB01373,SMP0000415,DrugBank
DB01373,SMP0000416,DrugBank
DB01373,SMP0000417,DrugBank
DB01373,SMP0000422,DrugBank
DB01373,SMP0000423,DrugBank
DB01373,SMP0000424,DrugBank
DB01373,SMP0000425,DrugBank
DB01373,SMP0000426,DrugBank
DB01373,SMP0000427,DrugBank
DB01373,SMP0000428,DrugBank
DB01373,SMP0000429,DrugBank
DB01373,SMP0000430,DrugBank
DB01373,SMP0000431,DrugBank
DB01373,SMP0000432,DrugBank
DB01373,SMP0000442,DrugBank
DB01373,SMP0000443,DrugBank
DB01373,SMP0000444,DrugBank
DB01373,SMP0000453,DrugBank
DB01373,SMP0000454,DrugBank
DB01373,SMP0000460,DrugBank
DB01373,SMP0000461,DrugBank
DB01373,SMP0000463,DrugBank
DB01373,SMP0000492,DrugBank
DB01373,SMP0000493,DrugBank
DB01373,SMP0000494,DrugBank
DB01373,SMP0000498,DrugBank
DB01373,SMP0000512,DrugBank
DB01373,SMP0000513,DrugBank
DB01373,SMP0000525,DrugBank
DB01373,SMP0000526,DrugBank
DB01373,SMP0000533,DrugBank
DB01373,SMP0000535,DrugBank
DB01373,SMP0000536,DrugBank
DB01373,SMP0000537,DrugBank
DB01373,SMP0000543,DrugBank
DB01373,SMP0000552,DrugBank
DB01373,SMP0000553,DrugBank
DB01373,SMP0000554,DrugBank
DB01373,SMP0000555,DrugBank
DB01373,SMP0000556,DrugBank
DB01373,SMP0000557,DrugBank
DB01373,SMP0000565,DrugBank
DB01373,SMP0000579,DrugBank
DB01373,SMP0000580,DrugBank
DB01373,SMP0000582,DrugBank
DB01373,SMP0000586,DrugBank
DB01373,SMP0000588,DrugBank
DB01373,SMP0000601,DrugBank
DB01373,SMP0000602,DrugBank
DB01373,SMP0000610,DrugBank
DB01373,SMP0000643,DrugBank
DB01373,SMP0000655,DrugBank
DB01373,SMP0000656,DrugBank
DB01373,SMP0000657,DrugBank
DB01373,SMP0000658,DrugBank
DB01373,SMP0000659,DrugBank
DB01373,SMP0000660,DrugBank
DB01373,SMP0000661,DrugBank
DB01373,SMP0000662,DrugBank
DB01373,SMP0000663,DrugBank
DB01373,SMP0000664,DrugBank
DB01373,SMP0000665,DrugBank
DB01373,SMP0000666,DrugBank
DB01373,SMP0000667,DrugBank
DB01373,SMP0000668,DrugBank
DB01373,SMP0000669,DrugBank
DB01373,SMP0000670,DrugBank
DB01373,SMP0000671,DrugBank
DB01373,SMP0000672,DrugBank
DB01373,SMP0000673,DrugBank
DB01373,SMP0000674,DrugBank
DB01373,SMP0000675,DrugBank
DB01373,SMP0000676,DrugBank
DB01373,SMP0000677,DrugBank
DB01373,SMP0000678,DrugBank
DB01373,SMP0000679,DrugBank
DB01373,SMP0000680,DrugBank
DB01373,SMP0000681,DrugBank
DB01373,SMP0000683,DrugBank
DB01373,SMP0000684,DrugBank
DB01373,SMP0000685,DrugBank
DB01373,SMP0000686,DrugBank
DB01373,SMP0000687,DrugBank
DB01373,SMP0000688,DrugBank
DB01373,SMP0000689,DrugBank
DB01373,SMP0000690,DrugBank
DB01373,SMP0000691,DrugBank
DB01373,SMP0000692,DrugBank
DB01373,SMP0000693,DrugBank
DB01373,SMP0000694,DrugBank
DB01373,SMP0000695,DrugBank
DB01373,SMP0000696,DrugBank
DB01373,SMP0000697,DrugBank
DB01373,SMP0000698,DrugBank
DB01373,SMP0000699,DrugBank
DB01373,SMP0000700,DrugBank
DB01373,SMP0000701,DrugBank
DB01373,SMP0000702,DrugBank
DB01373,SMP0000703,DrugBank
DB01373,SMP0000704,DrugBank
DB01373,SMP0000705,DrugBank
DB01373,SMP0000706,DrugBank
DB01373,SMP0000707,DrugBank
DB01373,SMP0000708,DrugBank
DB01373,SMP0000709,DrugBank
DB01373,SMP0000710,DrugBank
DB01373,SMP0000716,DrugBank
DB01373,SMP0000724,DrugBank
DB01373,SMP0000749,DrugBank
DB01373,SMP0056661,DrugBank
DB01373,SMP0056662,DrugBank
DB01373,SMP0056811,DrugBank
DB01373,SMP0057579,DrugBank
DB01373,SMP0057580,DrugBank
DB01373,SMP0057581,DrugBank
DB01373,SMP0057582,DrugBank
DB01373,SMP0057583,DrugBank
DB01373,SMP0057584,DrugBank
DB01373,SMP0057585,DrugBank
DB01373,SMP0057586,DrugBank
DB01373,SMP0057587,DrugBank
DB01373,SMP0058732,DrugBank
DB01373,SMP0058741,DrugBank
DB01373,SMP0058769,DrugBank
DB01373,SMP0058785,DrugBank
DB01373,SMP0058797,DrugBank
DB01373,SMP0058803,DrugBank
DB01373,SMP0058808,DrugBank
DB01373,SMP0058813,DrugBank
DB01373,SMP0058891,DrugBank
DB01373,SMP0058903,DrugBank
DB01373,SMP0058908,DrugBank
DB01373,SMP0058916,DrugBank
DB01373,SMP0058923,DrugBank
DB01373,SMP0058931,DrugBank
DB01373,SMP0058936,DrugBank
DB01373,SMP0058956,DrugBank
DB01373,SMP0058964,DrugBank
DB01373,SMP0059044,DrugBank
DB01373,SMP0059058,DrugBank
DB01373,SMP0059110,DrugBank
DB01373,SMP0059114,DrugBank
DB01373,SMP0059211,DrugBank
DB01373,SMP0059689,DrugBank
DB01373,SMP0059694,DrugBank
DB01373,SMP0059702,DrugBank
DB01373,SMP0059707,DrugBank
DB01373,SMP0059710,DrugBank
DB01373,SMP0059716,DrugBank
DB01373,SMP0059720,DrugBank
DB01373,SMP0059730,DrugBank
DB01373,SMP0059738,DrugBank
DB01373,SMP0059865,DrugBank
DB01373,SMP0059868,DrugBank
DB01373,SMP0059872,DrugBank
DB01373,SMP0059881,DrugBank
DB01373,SMP0059897,DrugBank
DB01373,SMP0060058,DrugBank
DB01373,SMP0060170,DrugBank
DB01373,SMP0060195,DrugBank
DB01373,SMP0060201,DrugBank
DB01373,SMP0060204,DrugBank
DB01373,SMP0060208,DrugBank
DB01373,SMP0060218,DrugBank
DB01373,SMP0060224,DrugBank
DB01373,SMP0060230,DrugBank
DB01373,SMP0060235,DrugBank
DB01373,SMP0060740,DrugBank
DB01373,SMP0060741,DrugBank
DB01373,SMP0060742,DrugBank
DB01373,SMP0060743,DrugBank
DB01373,SMP0060744,DrugBank
DB01373,SMP0061040,DrugBank
DB01373,SMP0061047,DrugBank
DB01373,SMP0061052,DrugBank
DB01373,SMP0061190,DrugBank
DB01373,SMP0061191,DrugBank
DB01373,SMP0062621,DrugBank
DB01373,SMP0062622,DrugBank
DB01373,SMP0062623,DrugBank
DB01373,SMP0062624,DrugBank
DB01373,SMP0062625,DrugBank
DB01373,SMP0062788,DrugBank
DB01373,SMP0062795,DrugBank
DB01373,SMP0062880,DrugBank
DB01373,SMP0062881,DrugBank
DB01373,SMP0062882,DrugBank
DB01373,SMP0062883,DrugBank
DB01373,SMP0062884,DrugBank
DB01373,SMP0062885,DrugBank
DB01373,SMP0062886,DrugBank
DB01373,SMP0062887,DrugBank
DB01373,SMP0062894,DrugBank
DB01373,SMP0062895,DrugBank
DB01373,SMP0063452,DrugBank
DB01373,SMP0063746,DrugBank
DB01373,SMP0063753,DrugBank
DB01373,SMP0063755,DrugBank
DB01373,SMP0063756,DrugBank
DB01373,SMP0063757,DrugBank
DB01373,SMP0063777,DrugBank
DB01373,SMP0063783,DrugBank
DB01378,SMP0000004,DrugBank
DB01378,SMP0000006,DrugBank
DB01378,SMP0000008,DrugBank
DB01378,SMP0000009,DrugBank
DB01378,SMP0000010,DrugBank
DB01378,SMP0000011,DrugBank
DB01378,SMP0000017,DrugBank
DB01378,SMP0000023,DrugBank
DB01378,SMP0000025,DrugBank
DB01378,SMP0000030,DrugBank
DB01378,SMP0000031,DrugBank
DB01378,SMP0000033,DrugBank
DB01378,SMP0000034,DrugBank
DB01378,SMP0000040,DrugBank
DB01378,SMP0000041,DrugBank
DB01378,SMP0000043,DrugBank
DB01378,SMP0000045,DrugBank
DB01378,SMP0000046,DrugBank
DB01378,SMP0000048,DrugBank
DB01378,SMP0000050,DrugBank
DB01378,SMP0000051,DrugBank
DB01378,SMP0000052,DrugBank
DB01378,SMP0000053,DrugBank
DB01378,SMP0000057,DrugBank
DB01378,SMP0000058,DrugBank
DB01378,SMP0000060,DrugBank
DB01378,SMP0000064,DrugBank
DB01378,SMP0000067,DrugBank
DB01378,SMP0000070,DrugBank
DB01378,SMP0000072,DrugBank
DB01378,SMP0000073,DrugBank
DB01378,SMP0000075,DrugBank
DB01378,SMP0000077,DrugBank
DB01378,SMP0000079,DrugBank
DB01378,SMP0000082,DrugBank
DB01378,SMP0000083,DrugBank
DB01378,SMP0000084,DrugBank
DB01378,SMP0000085,DrugBank
DB01378,SMP0000086,DrugBank
DB01378,SMP0000087,DrugBank
DB01378,SMP0000089,DrugBank
DB01378,SMP0000092,DrugBank
DB01378,SMP0000093,DrugBank
DB01378,SMP0000094,DrugBank
DB01378,SMP0000095,DrugBank
DB01378,SMP0000096,DrugBank
DB01378,SMP0000098,DrugBank
DB01378,SMP0000099,DrugBank
DB01378,SMP0000101,DrugBank
DB01378,SMP0000102,DrugBank
DB01378,SMP0000104,DrugBank
DB01378,SMP0000106,DrugBank
DB01378,SMP0000107,DrugBank
DB01378,SMP0000109,DrugBank
DB01378,SMP0000111,DrugBank
DB01378,SMP0000112,DrugBank
DB01378,SMP0000113,DrugBank
DB01378,SMP0000114,DrugBank
DB01378,SMP0000116,DrugBank
DB01378,SMP0000117,DrugBank
DB01378,SMP0000119,DrugBank
DB01378,SMP0000120,DrugBank
DB01378,SMP0000123,DrugBank
DB01378,SMP0000126,DrugBank
DB01378,SMP0000128,DrugBank
DB01378,SMP0000131,DrugBank
DB01378,SMP0000136,DrugBank
DB01378,SMP0000144,DrugBank
DB01378,SMP0000167,DrugBank
DB01378,SMP0000168,DrugBank
DB01378,SMP0000169,DrugBank
DB01378,SMP0000172,DrugBank
DB01378,SMP0000175,DrugBank
DB01378,SMP0000177,DrugBank
DB01378,SMP0000178,DrugBank
DB01378,SMP0000179,DrugBank
DB01378,SMP0000181,DrugBank
DB01378,SMP0000182,DrugBank
DB01378,SMP0000185,DrugBank
DB01378,SMP0000190,DrugBank
DB01378,SMP0000192,DrugBank
DB01378,SMP0000196,DrugBank
DB01378,SMP0000202,DrugBank
DB01378,SMP0000203,DrugBank
DB01378,SMP0000206,DrugBank
DB01378,SMP0000209,DrugBank
DB01378,SMP0000210,DrugBank
DB01378,SMP0000212,DrugBank
DB01378,SMP0000214,DrugBank
DB01378,SMP0000216,DrugBank
DB01378,SMP0000217,DrugBank
DB01378,SMP0000218,DrugBank
DB01378,SMP0000219,DrugBank
DB01378,SMP0000220,DrugBank
DB01378,SMP0000221,DrugBank
DB01378,SMP0000222,DrugBank
DB01378,SMP0000223,DrugBank
DB01378,SMP0000235,DrugBank
DB01378,SMP0000240,DrugBank
DB01378,SMP0000242,DrugBank
DB01378,SMP0000243,DrugBank
DB01378,SMP0000244,DrugBank
DB01378,SMP0000289,DrugBank
DB01378,SMP0000296,DrugBank
DB01378,SMP0000297,DrugBank
DB01378,SMP0000298,DrugBank
DB01378,SMP0000299,DrugBank
DB01378,SMP0000300,DrugBank
DB01378,SMP0000301,DrugBank
DB01378,SMP0000302,DrugBank
DB01378,SMP0000303,DrugBank
DB01378,SMP0000304,DrugBank
DB01378,SMP0000305,DrugBank
DB01378,SMP0000306,DrugBank
DB01378,SMP0000307,DrugBank
DB01378,SMP0000308,DrugBank
DB01378,SMP0000309,DrugBank
DB01378,SMP0000310,DrugBank
DB01378,SMP0000311,DrugBank
DB01378,SMP0000312,DrugBank
DB01378,SMP0000319,DrugBank
DB01378,SMP0000320,DrugBank
DB01378,SMP0000321,DrugBank
DB01378,SMP0000322,DrugBank
DB01378,SMP0000323,DrugBank
DB01378,SMP0000324,DrugBank
DB01378,SMP0000325,DrugBank
DB01378,SMP0000326,DrugBank
DB01378,SMP0000327,DrugBank
DB01378,SMP0000328,DrugBank
DB01378,SMP0000329,DrugBank
DB01378,SMP0000330,DrugBank
DB01378,SMP0000331,DrugBank
DB01378,SMP0000332,DrugBank
DB01378,SMP0000333,DrugBank
DB01378,SMP0000334,DrugBank
DB01378,SMP0000335,DrugBank
DB01378,SMP0000338,DrugBank
DB01378,SMP0000339,DrugBank
DB01378,SMP0000340,DrugBank
DB01378,SMP0000341,DrugBank
DB01378,SMP0000343,DrugBank
DB01378,SMP0000347,DrugBank
DB01378,SMP0000348,DrugBank
DB01378,SMP0000349,DrugBank
DB01378,SMP0000353,DrugBank
DB01378,SMP0000354,DrugBank
DB01378,SMP0000358,DrugBank
DB01378,SMP0000359,DrugBank
DB01378,SMP0000364,DrugBank
DB01378,SMP0000365,DrugBank
DB01378,SMP0000366,DrugBank
DB01378,SMP0000367,DrugBank
DB01378,SMP0000368,DrugBank
DB01378,SMP0000369,DrugBank
DB01378,SMP0000370,DrugBank
DB01378,SMP0000374,DrugBank
DB01378,SMP0000375,DrugBank
DB01378,SMP0000376,DrugBank
DB01378,SMP0000377,DrugBank
DB01378,SMP0000378,DrugBank
DB01378,SMP0000379,DrugBank
DB01378,SMP0000380,DrugBank
DB01378,SMP0000381,DrugBank
DB01378,SMP0000382,DrugBank
DB01378,SMP0000385,DrugBank
DB01378,SMP0000386,DrugBank
DB01378,SMP0000387,DrugBank
DB01378,SMP0000388,DrugBank
DB01378,SMP0000389,DrugBank
DB01378,SMP0000390,DrugBank
DB01378,SMP0000391,DrugBank
DB01378,SMP0000427,DrugBank
DB01378,SMP0000428,DrugBank
DB01378,SMP0000429,DrugBank
DB01378,SMP0000430,DrugBank
DB01378,SMP0000432,DrugBank
DB01378,SMP0000442,DrugBank
DB01378,SMP0000443,DrugBank
DB01378,SMP0000444,DrugBank
DB01378,SMP0000445,DrugBank
DB01378,SMP0000446,DrugBank
DB01378,SMP0000450,DrugBank
DB01378,SMP0000451,DrugBank
DB01378,SMP0000462,DrugBank
DB01378,SMP0000463,DrugBank
DB01378,SMP0000479,DrugBank
DB01378,SMP0000481,DrugBank
DB01378,SMP0000482,DrugBank
DB01378,SMP0000484,DrugBank
DB01378,SMP0000485,DrugBank
DB01378,SMP0000494,DrugBank
DB01378,SMP0000495,DrugBank
DB01378,SMP0000496,DrugBank
DB01378,SMP0000498,DrugBank
DB01378,SMP0000503,DrugBank
DB01378,SMP0000508,DrugBank
DB01378,SMP0000509,DrugBank
DB01378,SMP0000510,DrugBank
DB01378,SMP0000511,DrugBank
DB01378,SMP0000512,DrugBank
DB01378,SMP0000513,DrugBank
DB01378,SMP0000516,DrugBank
DB01378,SMP0000517,DrugBank
DB01378,SMP0000518,DrugBank
DB01378,SMP0000519,DrugBank
DB01378,SMP0000520,DrugBank
DB01378,SMP0000525,DrugBank
DB01378,SMP0000526,DrugBank
DB01378,SMP0000531,DrugBank
DB01378,SMP0000532,DrugBank
DB01378,SMP0000533,DrugBank
DB01378,SMP0000534,DrugBank
DB01378,SMP0000535,DrugBank
DB01378,SMP0000536,DrugBank
DB01378,SMP0000537,DrugBank
DB01378,SMP0000538,DrugBank
DB01378,SMP0000539,DrugBank
DB01378,SMP0000540,DrugBank
DB01378,SMP0000541,DrugBank
DB01378,SMP0000542,DrugBank
DB01378,SMP0000543,DrugBank
DB01378,SMP0000545,DrugBank
DB01378,SMP0000546,DrugBank
DB01378,SMP0000547,DrugBank
DB01378,SMP0000548,DrugBank
DB01378,SMP0000549,DrugBank
DB01378,SMP0000550,DrugBank
DB01378,SMP0000551,DrugBank
DB01378,SMP0000552,DrugBank
DB01378,SMP0000553,DrugBank
DB01378,SMP0000554,DrugBank
DB01378,SMP0000555,DrugBank
DB01378,SMP0000556,DrugBank
DB01378,SMP0000557,DrugBank
DB01378,SMP0000558,DrugBank
DB01378,SMP0000559,DrugBank
DB01378,SMP0000560,DrugBank
DB01378,SMP0000561,DrugBank
DB01378,SMP0000562,DrugBank
DB01378,SMP0000563,DrugBank
DB01378,SMP0000567,DrugBank
DB01378,SMP0000570,DrugBank
DB01378,SMP0000572,DrugBank
DB01378,SMP0000573,DrugBank
DB01378,SMP0000574,DrugBank
DB01378,SMP0000579,DrugBank
DB01378,SMP0000580,DrugBank
DB01378,SMP0000581,DrugBank
DB01378,SMP0000582,DrugBank
DB01378,SMP0000588,DrugBank
DB01378,SMP0000601,DrugBank
DB01378,SMP0000602,DrugBank
DB01378,SMP0000603,DrugBank
DB01378,SMP0000609,DrugBank
DB01378,SMP0000629,DrugBank
DB01378,SMP0000630,DrugBank
DB01378,SMP0000635,DrugBank
DB01378,SMP0000647,DrugBank
DB01378,SMP0000649,DrugBank
DB01378,SMP0000654,DrugBank
DB01378,SMP0000657,DrugBank
DB01378,SMP0000658,DrugBank
DB01378,SMP0000659,DrugBank
DB01378,SMP0000660,DrugBank
DB01378,SMP0000661,DrugBank
DB01378,SMP0000662,DrugBank
DB01378,SMP0000663,DrugBank
DB01378,SMP0000664,DrugBank
DB01378,SMP0000665,DrugBank
DB01378,SMP0000666,DrugBank
DB01378,SMP0000667,DrugBank
DB01378,SMP0000668,DrugBank
DB01378,SMP0000669,DrugBank
DB01378,SMP0000670,DrugBank
DB01378,SMP0000692,DrugBank
DB01378,SMP0000693,DrugBank
DB01378,SMP0000694,DrugBank
DB01378,SMP0000695,DrugBank
DB01378,SMP0000696,DrugBank
DB01378,SMP0000697,DrugBank
DB01378,SMP0000698,DrugBank
DB01378,SMP0000699,DrugBank
DB01378,SMP0000700,DrugBank
DB01378,SMP0000701,DrugBank
DB01378,SMP0000702,DrugBank
DB01378,SMP0000703,DrugBank
DB01378,SMP0000704,DrugBank
DB01378,SMP0000705,DrugBank
DB01378,SMP0000706,DrugBank
DB01378,SMP0000707,DrugBank
DB01378,SMP0000708,DrugBank
DB01378,SMP0000709,DrugBank
DB01378,SMP0000710,DrugBank
DB01378,SMP0000721,DrugBank
DB01378,SMP0000724,DrugBank
DB01378,SMP0000725,DrugBank
DB01378,SMP0002291,DrugBank
DB01378,SMP0002292,DrugBank
DB01378,SMP0002295,DrugBank
DB01378,SMP0002298,DrugBank
DB01378,SMP0002313,DrugBank
DB01378,SMP0002358,DrugBank
DB01378,SMP0002359,DrugBank
DB01378,SMP0015896,DrugBank
DB01378,SMP0030880,DrugBank
DB01378,SMP0063746,DrugBank
DB01378,SMP0063753,DrugBank
DB01378,SMP0063755,DrugBank
DB01378,SMP0063756,DrugBank
DB01378,SMP0063757,DrugBank
DB01378,SMP0063759,DrugBank
DB01378,SMP0063784,DrugBank
DB01397,SMP0000698,DrugBank
DB01399,SMP0000707,DrugBank
DB01401,SMP0000703,DrugBank
DB01412,SMP0000028,DrugBank
DB01418,SMP0000269,DrugBank
DB01419,SMP0000693,DrugBank
DB01421,SMP0000714,DrugBank
DB01433,SMP0000678,DrugBank
DB01435,SMP0000692,DrugBank
DB01452,SMP0000407,DrugBank
DB01452,SMP0000623,DrugBank
DB01466,SMP0000681,DrugBank
DB01535,SMP0000414,DrugBank
DB01536,SMP0000068,DrugBank
DB01536,SMP0000356,DrugBank
