smpdb_id,name,category,enzymes,source
SMP0029879,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:0)",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029880,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029881,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029882,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029883,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029884,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029885,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029886,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029887,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029888,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029889,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029890,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029891,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029892,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029893,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029894,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029895,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029896,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029897,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029898,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/16:0)",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029899,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029900,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:0)",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029901,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029902,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029903,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029904,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029905,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029906,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029907,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029908,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029909,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029910,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029911,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029912,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029913,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029914,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029915,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029916,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029917,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029918,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029919,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/16:0)",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029920,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029921,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:0)",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029922,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029923,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029924,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029925,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029926,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029927,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029928,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029929,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(11Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029930,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029931,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029932,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029933,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029934,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/18:2(9Z,12Z)/18:1(11Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029935,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/18:2(9Z,12Z)/18:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029936,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029937,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029938,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029939,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029940,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029941,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/16:0)",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029942,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029943,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:0)",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029944,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029945,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029946,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029947,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029948,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029949,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029950,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029951,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029952,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029953,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029954,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029955,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029956,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029957,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029958,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029959,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/16:0)",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029960,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029961,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:0)",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029962,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(11Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029963,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0029964,"Cardiolipin Biosynthesis CL(22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))",metabolic,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
